datetime,season,mask_shed,mask_up,Q_shed_kW,Q_up_kW,P_IT_kW,P_Cool_kW,P_Other_kW
2025-01-12 16:30:00,Winter,False,False,0.0,0.0,2501.3047900999472,0.0,666.6952099000526
2025-01-12 16:45:00,Winter,False,False,0.0,0.0,2522.527982258371,0.0,672.352017741629
2025-01-12 17:00:00,Winter,False,False,0.0,0.0,2539.203347525704,0.0,676.7966524742959
2025-01-12 17:15:00,Winter,False,False,0.0,0.0,2540.7192898227345,0.0,677.2007101772657
2025-01-12 17:30:00,Winter,False,False,0.0,0.0,2543.751174416795,0.0,678.0088255832051
2025-01-12 17:45:00,Winter,False,False,0.0,0.0,2531.623636040553,0.0,674.7763639594473
2025-01-12 18:00:00,Winter,False,False,0.0,0.0,2539.203347525704,0.0,676.7966524742959
2025-01-12 18:15:00,Winter,False,False,0.0,0.0,2555.878712793037,0.0,681.241287206963
2025-01-12 18:30:00,Winter,False,False,0.0,0.0,2537.687405228674,0.0,676.3925947713261
2025-01-12 18:45:00,Winter,False,False,0.0,0.0,2525.5598668524317,0.0,673.1601331475683
2025-01-12 19:00:00,Winter,False,False,0.0,0.0,2531.623636040553,0.0,674.7763639594473
2025-01-12 19:15:00,Winter,False,False,0.0,0.0,2521.012039961341,0.0,671.9479600386592
2025-01-12 19:30:00,Winter,False,False,0.0,0.0,2537.687405228674,0.0,676.3925947713261
2025-01-12 19:45:00,Winter,False,False,0.0,0.0,2543.751174416795,0.0,678.0088255832051
2025-01-12 20:00:00,Winter,False,False,0.0,0.0,2537.687405228674,0.0,676.3925947713261
2025-01-12 20:15:00,Winter,False,False,0.0,0.0,2537.687405228674,0.0,676.3925947713261
2025-01-12 20:30:00,Winter,False,False,0.0,0.0,2507.3685592880684,0.0,668.3114407119316
2025-01-12 20:45:00,Winter,False,False,0.0,0.0,2534.655520634613,0.0,675.5844793653866
2025-01-12 21:00:00,Winter,False,False,0.0,0.0,2530.1076937435223,0.0,674.3723062564775
2025-01-12 21:15:00,Winter,False,False,0.0,0.0,2536.1714629316434,0.0,675.9885370683564
2025-01-12 21:30:00,Winter,False,False,0.0,0.0,2504.336674694008,0.0,667.5033253059922
2025-01-12 21:45:00,Winter,False,False,0.0,0.0,2530.1076937435223,0.0,674.3723062564775
2025-01-12 22:00:00,Winter,False,False,0.0,0.0,2517.98015536728,0.0,671.1398446327197
2025-01-12 22:15:00,Winter,False,False,0.0,0.0,2517.98015536728,0.0,671.1398446327197
2025-01-12 22:30:00,Winter,False,False,0.0,0.0,2527.0758091494617,0.0,673.5641908505381
2025-01-12 22:45:00,Winter,False,False,0.0,0.0,2527.0758091494617,0.0,673.5641908505381
2025-01-12 23:00:00,Winter,False,False,0.0,0.0,2519.4960976643106,0.0,671.5439023356895
2025-01-12 23:15:00,Winter,False,False,0.0,0.0,2539.203347525704,0.0,676.7966524742959
2025-01-12 23:30:00,Winter,False,False,0.0,0.0,2548.2990013078856,0.0,679.2209986921142
2025-01-12 23:45:00,Winter,False,False,0.0,0.0,2546.7830590108556,0.0,678.8169409891445
2025-01-13 00:00:00,Winter,False,False,0.0,0.0,2538.445376377189,0.0,676.594623622811
2025-01-13 00:15:00,Winter,False,False,0.0,0.0,2530.1076937435223,0.0,674.3723062564775
2025-01-13 00:30:00,Winter,False,False,0.0,0.0,2530.1076937435223,0.0,674.3723062564775
2025-01-13 00:45:00,Winter,False,False,0.0,0.0,2531.623636040553,0.0,674.7763639594473
2025-01-13 01:00:00,Winter,False,False,0.0,0.0,2536.1714629316434,0.0,675.9885370683564
2025-01-13 01:15:00,Winter,False,False,0.0,0.0,2537.687405228674,0.0,676.3925947713261
2025-01-13 01:30:00,Winter,False,False,0.0,0.0,2536.1714629316434,0.0,675.9885370683564
2025-01-13 01:45:00,Winter,False,False,0.0,0.0,2521.012039961341,0.0,671.9479600386592
2025-01-13 02:00:00,Winter,False,False,0.0,0.0,2522.527982258371,0.0,672.352017741629
2025-01-13 02:15:00,Winter,False,False,0.0,0.0,2527.0758091494617,0.0,673.5641908505381
2025-01-13 02:30:00,Winter,False,False,0.0,0.0,2537.687405228674,0.0,676.3925947713261
2025-01-13 02:45:00,Winter,False,False,0.0,0.0,2537.687405228674,0.0,676.3925947713261
2025-01-13 03:00:00,Winter,False,False,0.0,0.0,2514.94827077322,0.0,670.3317292267802
2025-01-13 03:15:00,Winter,False,False,0.0,0.0,2521.012039961341,0.0,671.9479600386592
2025-01-13 03:30:00,Winter,False,False,0.0,0.0,2524.0439245554016,0.0,672.7560754445987
2025-01-13 03:45:00,Winter,False,False,0.0,0.0,2514.94827077322,0.0,670.3317292267802
2025-01-13 04:00:00,Winter,False,False,0.0,0.0,2527.0758091494617,0.0,673.5641908505381
2025-01-13 04:15:00,Winter,False,False,0.0,0.0,2525.5598668524317,0.0,673.1601331475683
2025-01-13 04:30:00,Winter,False,False,0.0,0.0,2484.6294248326144,0.0,662.2505751673857
2025-01-13 04:45:00,Winter,False,False,0.0,0.0,2472.501886456372,0.0,659.0181135436278
2025-01-13 05:00:00,Winter,False,False,0.0,0.0,2484.6294248326144,0.0,662.2505751673857
2025-01-13 05:15:00,Winter,False,False,0.0,0.0,2499.788847802917,0.0,666.2911521970829
2025-01-13 05:30:00,Winter,False,False,0.0,0.0,2493.725078614796,0.0,664.6749213852041
2025-01-13 05:45:00,Winter,False,False,0.0,0.0,2502.8207323969777,0.0,667.0992676030224
2025-01-13 06:00:00,Winter,False,False,0.0,0.0,2517.98015536728,0.0,671.1398446327197
2025-01-13 06:15:00,Winter,False,False,0.0,0.0,2513.4323284761895,0.0,669.9276715238105
2025-01-13 06:30:00,Winter,False,False,0.0,0.0,2508.8845015850984,0.0,668.7154984149014
2025-01-13 06:45:00,Winter,False,False,0.0,0.0,2511.9163861791594,0.0,669.5236138208409
2025-01-13 07:00:00,Winter,False,False,0.0,0.0,2549.814943604916,0.0,679.625056395084
2025-01-13 07:15:00,Winter,False,False,0.0,0.0,2577.1019049514607,0.0,686.8980950485391
2025-01-13 07:30:00,Winter,False,False,0.0,0.0,2611.968577783157,0.0,696.1914222168429
2025-01-13 07:45:00,Winter,False,False,0.0,0.0,2674.122211961398,0.0,712.7577880386018
2025-01-13 08:00:00,Winter,True,False,1516.0478731288126,0.0,2660.478731288126,0.0,709.1212687118742
2025-01-13 08:15:00,Winter,True,False,1516.9574385070307,0.0,2669.5743850703075,0.0,711.5456149296925
2025-01-13 08:30:00,Winter,True,False,1520.2925115604974,0.0,2702.9251156049736,0.0,720.4348843950266
2025-01-13 08:45:00,Winter,True,False,1519.2313519525762,0.0,2692.3135195257614,0.0,717.6064804742385
2025-01-13 09:00:00,Winter,True,False,1516.3510615882187,0.0,2663.5106158821864,0.0,709.9293841178137
2025-01-13 09:15:00,Winter,True,False,1511.1968577783157,0.0,2611.968577783157,0.0,696.1914222168429
2025-01-13 09:30:00,Winter,True,False,1511.0452635486126,0.0,2610.452635486127,0.0,695.7873645138731
2025-01-13 09:45:00,Winter,True,False,1513.1675827644551,0.0,2631.6758276445507,0.0,701.4441723554495
2025-01-13 10:00:00,Winter,True,False,1514.3803366020793,0.0,2643.803366020793,0.0,704.6766339792072
2025-01-13 10:15:00,Winter,True,False,1515.8962788991096,0.0,2658.9627889910953,0.0,708.7172110089044
2025-01-13 10:30:00,Winter,True,False,1512.561205845643,0.0,2625.6120584564296,0.0,699.8279415435704
2025-01-13 10:45:00,Winter,True,False,1514.3803366020793,0.0,2643.803366020793,0.0,704.6766339792072
2025-01-13 11:00:00,Winter,True,False,1516.0478731288126,0.0,2660.478731288126,0.0,709.1212687118742
2025-01-13 11:15:00,Winter,True,False,1515.8962788991096,0.0,2658.9627889910953,0.0,708.7172110089044
2025-01-13 11:30:00,Winter,True,False,1516.0478731288126,0.0,2660.478731288126,0.0,709.1212687118742
2025-01-13 11:45:00,Winter,True,False,1514.8351192911884,0.0,2648.3511929118836,0.0,705.8888070881163
2025-01-13 12:00:00,Winter,False,True,0.0,1515.5930904397035,2655.930904397035,0.0,707.9090956029651
2025-01-13 12:15:00,Winter,False,True,0.0,1513.773959683267,2637.739596832672,0.0,703.0604031673283
2025-01-13 12:30:00,Winter,False,True,0.0,1514.8351192911884,2648.3511929118836,0.0,705.8888070881163
2025-01-13 12:45:00,Winter,False,True,0.0,1515.7446846694065,2657.4468466940652,0.0,708.3131533059347
2025-01-13 13:00:00,Winter,False,True,0.0,1516.8058442773277,2668.058442773277,0.0,711.1415572267229
2025-01-13 13:15:00,Winter,False,True,0.0,1515.7446846694065,2657.4468466940652,0.0,708.3131533059347
2025-01-13 13:30:00,Winter,False,True,0.0,1515.8045315257698,2658.045315257698,3.082016240046744,708.472668502255
2025-01-13 13:45:00,Winter,False,True,0.0,1515.6864075056735,2656.8640750567356,6.4981029910339565,708.1578219522305
2025-01-13 14:00:00,Winter,False,False,0.0,0.0,2646.622016131037,9.870069784139885,705.4279140848232
2025-01-13 14:15:00,Winter,False,False,0.0,0.0,2645.3862352512665,9.515234430450915,705.0985303182825
2025-01-13 14:30:00,Winter,False,False,0.0,0.0,2662.3426903188,9.159223243584924,709.6180864376145
2025-01-13 14:45:00,Winter,False,False,0.0,0.0,2653.5290493512834,8.802043022928025,707.2689076257883
2025-01-13 15:00:00,Winter,True,False,1514.1032488215844,0.0,2632.588787674271,8.443700541573145,701.6875117841562
2025-01-13 15:15:00,Winter,True,False,1514.2610236068074,0.0,2633.8728481023745,8.737387965699218,702.0297639319261
2025-01-13 15:30:00,Winter,True,False,1517.7507050732447,0.0,2668.6264349101502,8.88061582229559,711.2929492675541
2025-01-13 15:45:00,Winter,True,False,1517.6015458963705,0.0,2667.019134385033,8.996324578671775,710.8645410362955
2025-01-13 16:00:00,Winter,False,False,0.0,0.0,2654.722040003383,9.211073867625812,707.5868861289912
2025-01-13 16:15:00,Winter,False,False,0.0,0.0,2647.158259147721,9.190897104513448,705.5708437477657
2025-01-13 16:30:00,Winter,False,False,0.0,0.0,2648.8773419918393,8.933611684631003,706.0290463235299
2025-01-13 16:45:00,Winter,False,False,0.0,0.0,2643.1965093257168,8.448607655336184,704.5148830189466
2025-01-13 17:00:00,Winter,False,False,0.0,0.0,2668.007104089142,7.745022444279028,711.1278734665786
2025-01-13 17:15:00,Winter,False,False,0.0,0.0,2599.4290005215894,8.201863306653932,692.8491361717565
2025-01-13 17:30:00,Winter,False,False,0.0,0.0,2589.9732183909587,8.657979895245285,690.3288017137961
2025-01-13 17:45:00,Winter,False,False,0.0,0.0,2597.1933775391713,9.113366942809755,692.2532555180193
2025-01-13 18:00:00,Winter,False,False,0.0,0.0,2584.706867014207,9.568019159384912,688.9251138264075
2025-01-13 18:15:00,Winter,False,False,0.0,0.0,2559.4801575293254,8.878629882403729,682.2012125882706
2025-01-13 18:30:00,Winter,False,False,0.0,0.0,2593.380008102049,8.183147953351911,691.2368439445992
2025-01-13 18:45:00,Winter,False,False,0.0,0.0,2603.0295355198414,7.4816454077367744,693.8088190724221
2025-01-13 19:00:00,Winter,False,False,0.0,0.0,2611.167817808899,6.774193715411804,695.9779884756889
2025-01-13 19:15:00,Winter,False,False,0.0,0.0,2601.8778477203887,7.020302890465943,693.5018493891455
2025-01-13 19:30:00,Winter,False,False,0.0,0.0,2594.10560403016,7.264152431752574,691.4302435380872
2025-01-13 19:45:00,Winter,False,False,0.0,0.0,2601.494577304963,7.505729808798768,693.3996928862387
2025-01-13 20:00:00,Winter,False,False,0.0,0.0,2596.7578161287192,7.745022444279028,692.1371614270014
2025-01-13 20:15:00,Winter,False,False,0.0,0.0,2590.90756792382,7.474589797476578,690.5778422787032
2025-01-13 20:30:00,Winter,False,False,0.0,0.0,2594.259527145005,7.069202807956958,691.471270047038
2025-01-13 20:45:00,Winter,False,False,0.0,0.0,2597.6112385284214,6.664129714629584,692.3646317569486
2025-01-13 21:00:00,Winter,False,False,0.0,0.0,2599.3402612079317,6.3942551058379635,692.82548368623
2025-01-13 21:15:00,Winter,False,False,0.0,0.0,2583.5582058306795,5.262843315089282,688.618950854231
2025-01-13 21:30:00,Winter,False,False,0.0,0.0,2584.4512668371635,4.131746745115973,688.8569864177209
2025-01-13 21:45:00,Winter,False,False,0.0,0.0,2547.445512895292,3.0009763375498193,678.9935107671586
2025-01-13 22:00:00,Winter,False,False,0.0,0.0,2589.268492345057,1.8705428976640328,690.140964757279
2025-01-13 22:15:00,Winter,False,False,0.0,0.0,2589.2533201292263,1.8897591003207044,690.1369207704533
2025-01-13 22:30:00,Winter,False,False,0.0,0.0,2569.4258411302276,2.0420339887870838,684.8521248809856
2025-01-13 22:45:00,Winter,False,False,0.0,0.0,2561.833188126361,2.05842492660892,682.8283869470297
2025-01-13 23:00:00,Winter,False,False,0.0,0.0,2563.230776094324,2.208325296995647,683.2008986086803
2025-01-13 23:15:00,Winter,False,False,0.0,0.0,2573.6883411568524,2.4034115826754467,685.9882472604722
2025-01-13 23:30:00,Winter,False,False,0.0,0.0,2590.31667856897,2.462974194121675,690.420347236908
2025-01-13 23:45:00,Winter,False,False,0.0,0.0,2559.844717785795,2.6569001095802327,682.2983821046247
2025-01-14 00:00:00,Winter,False,False,0.0,0.0,2562.0724157821487,2.7154337771355848,682.8921504407152
2025-01-14 00:15:00,Winter,False,False,0.0,0.0,2564.3463292276942,2.7154337771355848,683.4982369951698
2025-01-14 00:30:00,Winter,False,False,0.0,0.0,2561.3144446336337,2.7154337771355848,682.6901215892303
2025-01-14 00:45:00,Winter,False,False,0.0,0.0,2571.9260407128454,2.7154337771355848,685.5185255100184
2025-01-14 01:00:00,Winter,False,False,0.0,0.0,2567.378213821755,2.7154337771355848,684.3063524011093
2025-01-14 01:15:00,Winter,False,False,0.0,0.0,2568.7139767073363,2.9436380238673774,684.6623852687966
2025-01-14 01:30:00,Winter,False,False,0.0,0.0,2565.3968261665063,3.3049384631186354,683.778235370375
2025-01-14 01:45:00,Winter,False,False,0.0,0.0,2577.347697832512,3.5286937368642555,686.9636084306239
2025-01-14 02:00:00,Winter,False,False,0.0,0.0,2564.937806121869,3.886305239037726,683.6558886390932
2025-01-14 02:15:00,Winter,False,False,0.0,0.0,2553.512888216011,2.9964090300724116,680.6107027539167
2025-01-14 02:30:00,Winter,False,False,0.0,0.0,2540.5701068549984,2.108946042744649,677.160947102257
2025-01-14 02:45:00,Winter,False,False,0.0,0.0,2556.428316134664,1.2239059481417467,681.3877779171945
2025-01-14 03:00:00,Winter,False,False,0.0,0.0,2564.7049090509445,0.3412784560602952,683.5938124929955
2025-01-14 03:15:00,Winter,False,False,0.0,0.0,2566.490308872249,0.0,684.069691127751
2025-01-14 03:30:00,Winter,False,False,0.0,0.0,2564.9743665752185,0.0,683.6656334247813
2025-01-14 03:45:00,Winter,False,False,0.0,0.0,2543.751174416795,0.0,678.0088255832051
2025-01-14 04:00:00,Winter,False,False,0.0,0.0,2545.267116713825,0.0,678.4128832861747
2025-01-14 04:15:00,Winter,False,False,0.0,0.0,2549.814943604916,0.0,679.625056395084
2025-01-14 04:30:00,Winter,False,False,0.0,0.0,2536.1714629316434,0.0,675.9885370683564
2025-01-14 04:45:00,Winter,False,False,0.0,0.0,2478.5656556444933,0.0,660.6343443555068
2025-01-14 05:00:00,Winter,False,False,0.0,0.0,2505.8526169910383,0.0,667.9073830089619
2025-01-14 05:15:00,Winter,False,False,0.0,0.0,2505.8526169910383,0.0,667.9073830089619
2025-01-14 05:30:00,Winter,False,False,0.0,0.0,2501.3047900999472,0.0,666.6952099000526
2025-01-14 05:45:00,Winter,False,False,0.0,0.0,2510.400443882129,0.0,669.1195561178711
2025-01-14 06:00:00,Winter,False,False,0.0,0.0,2525.5598668524317,0.0,673.1601331475683
2025-01-14 06:15:00,Winter,False,False,0.0,0.0,2528.5917514464923,0.0,673.9682485535078
2025-01-14 06:30:00,Winter,False,False,0.0,0.0,2517.98015536728,0.0,671.1398446327197
2025-01-14 06:45:00,Winter,False,False,0.0,0.0,2510.400443882129,0.0,669.1195561178711
2025-01-14 07:00:00,Winter,False,False,0.0,0.0,2531.623636040553,0.0,674.7763639594473
2025-01-14 07:15:00,Winter,False,False,0.0,0.0,2525.5598668524317,0.0,673.1601331475683
2025-01-14 07:30:00,Winter,False,False,0.0,0.0,2502.8207323969777,0.0,667.0992676030224
2025-01-14 07:45:00,Winter,False,False,0.0,0.0,2648.3511929118836,0.0,705.8888070881163
2025-01-14 08:00:00,Winter,True,False,1516.3510615882187,0.0,2663.5106158821864,0.0,709.9293841178137
2025-01-14 08:15:00,Winter,True,False,1519.534540411982,0.0,2695.345404119822,0.0,718.4145958801781
2025-01-14 08:30:00,Winter,True,False,1523.1728019248549,0.0,2731.7280192485487,0.0,728.1119807514515
2025-01-14 08:45:00,Winter,True,False,1519.2313519525762,0.0,2692.3135195257614,0.0,717.6064804742385
2025-01-14 09:00:00,Winter,True,False,1509.233566403038,0.0,2591.982433965729,0.3532300646502632,690.8643359696206
2025-01-14 09:15:00,Winter,True,False,1509.9324582960603,0.0,2594.57522954084,4.749353419763596,691.5554170393959
2025-01-14 09:30:00,Winter,True,False,1509.1126361237507,0.0,2582.112593253246,9.013767984260355,688.2336387624937
2025-01-14 09:45:00,Winter,True,False,1511.3277248513432,0.0,2599.8552620680157,13.421986445416179,692.9627514865681
2025-01-14 10:00:00,Winter,True,False,1513.236795794579,0.0,2614.6721968046854,17.69576114110445,696.9120420542101
2025-01-14 10:15:00,Winter,True,False,1513.7866114371045,0.0,2615.6545806257245,22.21153374531929,697.1738856289564
2025-01-14 10:30:00,Winter,True,False,1513.1262746103307,0.0,2604.411828023377,26.850918079930203,694.1772538966928
2025-01-14 10:45:00,Winter,True,False,1513.0719303366022,0.0,2599.247265230747,31.47203813527451,692.8006966339785
2025-01-14 11:00:00,Winter,True,False,1515.136482872089,0.0,2615.434296330391,35.930532390497305,697.1151712791115
2025-01-14 11:15:00,Winter,True,False,1516.4270507692559,0.0,2624.642409503316,39.62809818924241,699.5694923074421
2025-01-14 11:30:00,Winter,True,False,1517.5656554934933,0.0,2632.34842237846,43.308132556473026,701.6234450650672
2025-01-14 11:45:00,Winter,True,False,1517.4911107408589,0.0,2627.941740457013,46.96936695157676,700.4488925914102
2025-01-14 12:00:00,Winter,False,True,0.0,1512.0519051833094,2620.519051833093,50.61049137817648,698.4704567887309
2025-01-14 12:15:00,Winter,False,True,0.0,1513.3617309958613,2633.6173099586117,53.22103698386186,701.9616530575266
2025-01-14 12:30:00,Winter,False,True,0.0,1512.3903097214666,2623.903097214666,55.92446601603084,699.372436769303
2025-01-14 12:45:00,Winter,False,True,0.0,1511.7262791315177,2617.2627913151773,58.574672230340354,697.6025364544824
2025-01-14 13:00:00,Winter,False,True,0.0,1511.2295280935048,2612.2952809350477,61.02621772553058,696.278501339422
2025-01-14 13:15:00,Winter,False,True,0.0,1512.5170599077528,2625.1705990775285,58.15912550837207,699.7102754140993
2025-01-14 13:30:00,Winter,False,True,0.0,1511.2261611042304,2612.2616110423037,55.30886195690761,696.269527000789
2025-01-14 13:45:00,Winter,False,True,0.0,1513.117419528118,2631.17419528118,52.47533693832438,701.3104677804957
2025-01-14 14:00:00,Winter,False,False,0.0,0.0,2625.818557577833,49.65846081485364,699.8829816073136
2025-01-14 14:15:00,Winter,False,False,0.0,0.0,2667.9483922209974,42.379383313462064,711.1122244655407
2025-01-14 14:30:00,Winter,False,False,0.0,0.0,2690.245182459036,35.25962950429732,717.0551880366667
2025-01-14 14:45:00,Winter,False,False,0.0,0.0,2689.6799978675335,28.295457816371663,716.904544316095
2025-01-14 15:00:00,Winter,True,False,1521.957372434404,0.0,2698.090517780162,21.483206563879158,719.1462756559587
2025-01-14 15:15:00,Winter,True,False,1522.6820850321953,0.0,2706.9180224247993,19.902827897154136,721.4991496780467
2025-01-14 15:30:00,Winter,True,False,1524.01012346977,0.0,2721.923766535372,18.177468162326733,725.4987653023006
2025-01-14 15:45:00,Winter,True,False,1521.8536317057517,0.0,2701.9826588613278,16.55365819618873,720.1836829424834
2025-01-14 16:00:00,Winter,False,False,0.0,0.0,2720.053974340926,14.785632847995227,725.0003928110793
2025-01-14 16:15:00,Winter,False,False,0.0,0.0,2713.934430195789,11.016274004772749,723.3692957994385
2025-01-14 16:30:00,Winter,False,False,0.0,0.0,2706.2611417108797,7.2947929219422685,721.3240653671784
2025-01-14 16:45:00,Winter,False,False,0.0,0.0,2715.2260862278745,3.620341300432085,723.7135724716932
2025-01-14 17:00:00,Winter,False,False,0.0,0.0,2713.5367116841853,0.0,723.2632883158147
2025-01-14 17:15:00,Winter,False,False,0.0,0.0,2707.0815397180327,0.4957268725150164,721.542733409452
2025-01-14 17:30:00,Winter,False,False,0.0,0.0,2731.023112811686,0.8927914746014032,727.9240957137127
2025-01-14 17:45:00,Winter,False,False,0.0,0.0,2714.116374144161,1.1858349032587947,723.4177909525803
2025-01-14 18:00:00,Winter,False,False,0.0,0.0,2677.582529239677,1.3773733081325747,713.6800974521902
2025-01-14 18:15:00,Winter,False,False,0.0,0.0,2668.5580884130127,1.287179324588149,711.2747322623992
2025-01-14 18:30:00,Winter,False,False,0.0,0.0,2658.0285485129566,1.1832519757115727,708.4681995113314
2025-01-14 18:45:00,Winter,False,False,0.0,0.0,2674.796704017195,1.0657295243582476,712.937566458447
2025-01-14 19:00:00,Winter,False,False,0.0,0.0,2655.192870028852,0.9347492907130116,707.7123806804348
2025-01-14 19:15:00,Winter,False,False,0.0,0.0,2661.994673585156,0.0,709.5253264148439
2025-01-14 19:30:00,Winter,False,False,0.0,0.0,2639.255539129702,0.0,703.464460870298
2025-01-14 19:45:00,Winter,False,False,0.0,0.0,2655.930904397035,0.0,707.9090956029651
2025-01-14 20:00:00,Winter,False,False,0.0,0.0,2658.9627889910953,0.0,708.7172110089044
2025-01-14 20:15:00,Winter,False,False,0.0,0.0,2668.058442773277,0.0,711.1415572267229
2025-01-14 20:30:00,Winter,False,False,0.0,0.0,2661.994673585156,0.0,709.5253264148439
2025-01-14 20:45:00,Winter,False,False,0.0,0.0,2651.383077505944,0.0,706.6969224940559
2025-01-14 21:00:00,Winter,False,False,0.0,0.0,2637.739596832672,0.0,703.0604031673283
2025-01-14 21:15:00,Winter,False,False,0.0,0.0,2646.8352506148535,0.0,705.4847493851468
2025-01-14 21:30:00,Winter,False,False,0.0,0.0,2637.739596832672,0.0,703.0604031673283
2025-01-14 21:45:00,Winter,False,False,0.0,0.0,2627.12800075346,0.0,700.2319992465402
2025-01-14 22:00:00,Winter,False,False,0.0,0.0,2625.6120584564296,0.0,699.8279415435704
2025-01-14 22:15:00,Winter,False,False,0.0,0.0,2619.5482892683085,0.0,698.2117107316916
2025-01-14 22:30:00,Winter,False,False,0.0,0.0,2639.255539129702,0.0,703.464460870298
2025-01-14 22:45:00,Winter,False,False,0.0,0.0,2630.1598853475202,0.0,701.0401146524796
2025-01-14 23:00:00,Winter,False,False,0.0,0.0,2615.0004623772174,0.0,696.9995376227823
2025-01-14 23:15:00,Winter,False,False,0.0,0.0,2611.968577783157,0.0,696.1914222168429
2025-01-14 23:30:00,Winter,False,False,0.0,0.0,2611.968577783157,0.0,696.1914222168429
2025-01-14 23:45:00,Winter,False,False,0.0,0.0,2630.1598853475202,0.0,701.0401146524796
2025-01-15 00:00:00,Winter,False,False,0.0,0.0,2509.926711914307,0.0,668.993288085693
2025-01-15 00:15:00,Winter,False,False,0.0,0.0,2484.787335488555,0.0,662.292664511445
2025-01-15 00:30:00,Winter,False,False,0.0,0.0,2518.6117979910427,0.0,671.3082020089571
2025-01-15 00:45:00,Winter,False,False,0.0,0.0,2556.4471911544238,0.0,681.3928088455766
2025-01-15 01:00:00,Winter,False,False,0.0,0.0,2470.8280335034015,0.0,658.5719664965987
2025-01-15 01:15:00,Winter,False,False,0.0,0.0,2471.6491689142927,0.0,658.7908310857074
2025-01-15 01:30:00,Winter,False,False,0.0,0.0,2546.9409696667963,0.0,678.8590303332039
2025-01-15 01:45:00,Winter,False,False,0.0,0.0,2511.0320865058916,0.0,669.2879134941085
2025-01-15 02:00:00,Winter,False,False,0.0,0.0,2456.079178238544,0.0,654.6408217614558
2025-01-15 02:15:00,Winter,False,False,0.0,0.0,2495.462095830143,0.0,665.1379041698568
2025-01-15 02:30:00,Winter,False,False,0.0,0.0,2448.3099739662644,0.0,652.570026033736
2025-01-15 02:45:00,Winter,False,False,0.0,0.0,2446.636121013293,0.0,652.1238789867068
2025-01-15 03:00:00,Winter,False,False,0.0,0.0,2474.90212842667,0.0,659.6578715733299
2025-01-15 03:15:00,Winter,False,False,0.0,0.0,2378.229224859802,0.0,633.8907751401979
2025-01-15 03:30:00,Winter,False,False,0.0,0.0,2384.545651097428,0.0,635.5743489025716
2025-01-15 03:45:00,Winter,False,False,0.0,0.0,2433.9716864068528,0.0,648.7483135931471
2025-01-15 04:00:00,Winter,False,False,0.0,0.0,2406.274157354862,0.0,641.3658426451377
2025-01-15 04:15:00,Winter,False,False,0.0,0.0,2468.3014630083508,0.0,657.8985369916492
2025-01-15 04:30:00,Winter,False,False,0.0,0.0,2412.2431801494185,0.0,642.9568198505812
2025-01-15 04:45:00,Winter,False,False,0.0,0.0,2383.1560373251505,0.0,635.2039626748494
2025-01-15 05:00:00,Winter,False,False,0.0,0.0,2506.6421702707416,0.0,668.1178297292587
2025-01-15 05:15:00,Winter,False,False,0.0,0.0,2445.4991642905206,0.0,651.8208357094795
2025-01-15 05:30:00,Winter,False,False,0.0,0.0,2466.248624481122,0.0,657.3513755188777
2025-01-15 05:45:00,Winter,False,False,0.0,0.0,2403.4949298103065,0.0,640.6250701896932
2025-01-15 06:00:00,Winter,False,False,0.0,0.0,2451.689262003394,0.0,653.470737996606
2025-01-15 06:15:00,Winter,False,False,0.0,0.0,2485.1347389316243,0.0,662.3852610683756
2025-01-15 06:30:00,Winter,False,False,0.0,0.0,2422.444208523185,0.0,645.6757914768149
2025-01-15 06:45:00,Winter,False,False,0.0,0.0,2491.545911562815,0.0,664.0940884371851
2025-01-15 07:00:00,Winter,False,False,0.0,0.0,2459.142644963793,0.0,655.4573550362071
2025-01-15 07:15:00,Winter,False,False,0.0,0.0,2474.080993015779,0.0,659.4390069842212
2025-01-15 07:30:00,Winter,False,False,0.0,0.0,2471.428093995976,0.0,658.7319060040243
2025-01-15 07:45:00,Winter,False,False,0.0,0.0,2674.59594392922,0.0,712.8840560707798
2025-01-15 08:00:00,Winter,True,False,1509.8230350716321,0.0,2598.2303507163206,0.0,692.5296492836798
2025-01-15 08:15:00,Winter,True,False,1504.7698940815312,0.0,2547.6989408153113,0.0,679.0610591846888
2025-01-15 08:30:00,Winter,True,False,1515.5741411609906,0.0,2655.741411609906,0.0,707.8585883900938
2025-01-15 08:45:00,Winter,True,False,1500.1336372231135,0.0,2501.3363722311356,0.0,666.7036277688645
2025-01-15 09:00:00,Winter,True,False,1506.0521286077692,0.0,2560.5212860776924,0.0,682.4787139223077
2025-01-15 09:15:00,Winter,True,False,1492.6834124758336,0.0,2426.8341247583353,0.0,646.8458752416648
2025-01-15 09:30:00,Winter,True,False,1495.9174227094982,0.0,2459.174227094981,0.0,655.4657729050189
2025-01-15 09:45:00,Winter,True,False,1504.2677381956398,0.0,2542.6773819563987,0.0,677.7226180436016
2025-01-15 10:00:00,Winter,True,False,1507.1196046419282,0.0,2571.1960464192803,0.0,685.3239535807195
2025-01-15 10:15:00,Winter,True,False,1504.2930039005903,0.0,2542.9300390059034,0.0,677.7899609940965
2025-01-15 10:30:00,Winter,True,False,1502.7833780297976,0.0,2527.833780297977,0.0,673.7662197020229
2025-01-15 10:45:00,Winter,True,False,1501.9906665369756,0.0,2519.9066653697564,0.0,671.6533346302438
2025-01-15 11:00:00,Winter,True,False,1496.3816800379636,0.0,2463.8168003796363,0.0,656.7031996203638
