datetime,season,n_intervals,active_ratio_shed,active_ratio_up,Q_shed_kW,Q_up_kW,E_shed_kWh,E_up_kWh,SMP_hourly,is_event_shed,is_event_up
2024-07-03 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.81,False,False
2024-07-03 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.82,False,False
2024-07-03 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.82,False,False
2024-07-03 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.43,False,False
2024-07-03 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.87,False,False
2024-07-03 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.14,False,False
2024-07-04 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,105.58,False,False
2024-07-04 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.99,False,False
2024-07-04 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,94.83,False,False
2024-07-04 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,94.83,False,False
2024-07-04 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,94.01,False,False
2024-07-04 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,94.83,False,False
2024-07-04 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,105.06,False,False
2024-07-04 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,132.04,False,False
2024-07-04 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.77,False,False
2024-07-04 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,143.38,False,False
2024-07-04 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,142.86,False,False
2024-07-04 11:00:00,Summer,4,1.0,0.0,1598.0195951014748,0.0,1598.0195951014748,0.0,143.0,True,False
2024-07-04 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,141.63,False,False
2024-07-04 13:00:00,Summer,4,1.0,0.0,1604.840500663603,0.0,1604.840500663603,0.0,143.36,True,False
2024-07-04 14:00:00,Summer,4,1.0,0.0,1604.2903617863685,0.0,1604.2903617863685,0.0,143.36,True,False
2024-07-04 15:00:00,Summer,4,1.0,0.0,1607.221556040693,0.0,1607.221556040693,0.0,143.1,True,False
2024-07-04 16:00:00,Summer,4,1.0,0.0,1607.3465047602522,0.0,1607.3465047602522,0.0,142.13,True,False
2024-07-04 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.1,False,False
2024-07-04 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.1,False,False
2024-07-04 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.1,False,False
2024-07-04 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.77,False,False
2024-07-04 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.58,False,False
2024-07-04 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.89,False,False
2024-07-04 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,117.98,False,False
2024-07-05 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.19,False,False
2024-07-05 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,103.83,False,False
2024-07-05 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.25,False,False
2024-07-05 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.25,False,False
2024-07-05 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.25,False,False
2024-07-05 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.25,False,False
2024-07-05 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,120.82,False,False
2024-07-05 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.12,False,False
2024-07-05 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.55,False,False
2024-07-05 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,141.51,False,False
2024-07-05 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,142.0,False,False
2024-07-05 11:00:00,Summer,4,1.0,0.0,1597.016908266446,0.0,1597.016908266446,0.0,142.57,True,False
2024-07-05 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.81,False,False
2024-07-05 13:00:00,Summer,4,1.0,0.0,1598.3561042314857,0.0,1598.3561042314857,0.0,141.86,True,False
2024-07-05 14:00:00,Summer,4,1.0,0.0,1598.971087074971,0.0,1598.971087074971,0.0,142.56,True,False
2024-07-05 15:00:00,Summer,4,1.0,0.0,1599.420732960679,0.0,1599.420732960679,0.0,142.56,True,False
2024-07-05 16:00:00,Summer,4,1.0,0.0,1600.8880415776825,0.0,1600.8880415776825,0.0,141.34,True,False
2024-07-05 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.17,False,False
2024-07-05 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.45,False,False
2024-07-05 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.23,False,False
2024-07-05 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.42,False,False
2024-07-05 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.33,False,False
2024-07-05 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.33,False,False
2024-07-05 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.32,False,False
2024-07-06 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.42,False,False
2024-07-06 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.67,False,False
2024-07-06 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,104.81,False,False
2024-07-06 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.89,False,False
2024-07-06 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.89,False,False
2024-07-06 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.89,False,False
2024-07-06 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,102.27,False,False
2024-07-06 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.0,False,False
2024-07-06 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.0,False,False
2024-07-06 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.99,False,False
2024-07-06 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.82,False,False
2024-07-06 11:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.32,False,False
2024-07-06 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.77,False,False
2024-07-06 13:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.36,False,False
2024-07-06 14:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.06,False,False
2024-07-06 15:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.48,False,False
2024-07-06 16:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.09,False,False
2024-07-06 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.32,False,False
2024-07-06 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.22,False,False
2024-07-06 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.7,False,False
2024-07-06 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,146.74,False,False
2024-07-06 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,153.91,False,False
2024-07-06 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,134.0,False,False
2024-07-06 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.79,False,False
2024-07-07 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.96,False,False
2024-07-07 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.4,False,False
2024-07-07 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.43,False,False
2024-07-07 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.43,False,False
2024-07-07 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.43,False,False
2024-07-07 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.43,False,False
2024-07-07 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.43,False,False
2024-07-07 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.42,False,False
2024-07-07 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,104.74,False,False
2024-07-07 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.89,False,False
2024-07-07 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.88,False,False
2024-07-07 11:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.6,False,False
2024-07-07 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.6,False,False
2024-07-07 13:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.47,False,False
2024-07-07 14:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.88,False,False
2024-07-07 15:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.88,False,False
2024-07-07 16:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.88,False,False
2024-07-07 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.88,False,False
2024-07-07 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.88,False,False
2024-07-07 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,152.64,False,False
2024-07-07 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,152.86,False,False
2024-07-07 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.47,False,False
2024-07-07 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.47,False,False
2024-07-07 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,115.67,False,False
2024-07-08 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,145.99,False,False
2024-07-08 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.86,False,False
2024-07-08 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.5,False,False
2024-07-08 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.14,False,False
2024-07-08 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.5,False,False
2024-07-08 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.86,False,False
2024-07-08 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,103.58,False,False
2024-07-08 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,132.21,False,False
2024-07-08 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.21,False,False
2024-07-08 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,145.7,False,False
2024-07-08 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.53,False,False
2024-07-08 11:00:00,Summer,4,1.0,0.0,1585.6301194680768,0.0,1585.6301194680768,0.0,146.2,True,False
2024-07-08 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.26,False,False
2024-07-08 13:00:00,Summer,4,1.0,0.0,1585.4353807602029,0.0,1585.4353807602029,0.0,146.2,True,False
2024-07-08 14:00:00,Summer,4,1.0,0.0,1587.1488297964113,0.0,1587.1488297964113,0.0,159.22,True,False
2024-07-08 15:00:00,Summer,4,1.0,0.0,1588.5790719242582,0.0,1588.5790719242582,0.0,159.22,True,False
2024-07-08 16:00:00,Summer,4,1.0,0.0,1586.9528754405262,0.0,1586.9528754405262,0.0,187.56,True,False
2024-07-08 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.3,False,False
2024-07-08 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.99,False,False
2024-07-08 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.34,False,False
2024-07-08 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.41,False,False
2024-07-08 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.0,False,False
2024-07-08 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.82,False,False
2024-07-08 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,132.76,False,False
2024-07-09 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.19,False,False
2024-07-09 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.14,False,False
2024-07-09 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.33,False,False
2024-07-09 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.29,False,False
2024-07-09 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.14,False,False
2024-07-09 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.87,False,False
2024-07-09 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.18,False,False
2024-07-09 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.87,False,False
2024-07-09 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.35,False,False
2024-07-09 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.73,False,False
2024-07-09 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,147.51,False,False
2024-07-09 11:00:00,Summer,4,1.0,0.0,1591.506149290547,0.0,1591.506149290547,0.0,138.36,True,False
2024-07-09 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.32,False,False
2024-07-09 13:00:00,Summer,4,1.0,0.0,1591.4836902600412,0.0,1591.4836902600412,0.0,147.47,True,False
2024-07-09 14:00:00,Summer,4,1.0,0.0,1591.0146071813951,0.0,1591.0146071813951,0.0,148.02,True,False
2024-07-09 15:00:00,Summer,4,1.0,0.0,1591.6166252664755,0.0,1591.6166252664755,0.0,151.09,True,False
2024-07-09 16:00:00,Summer,4,1.0,0.0,1590.7197283950995,0.0,1590.7197283950995,0.0,150.92,True,False
2024-07-09 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,150.92,False,False
2024-07-09 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,152.19,False,False
2024-07-09 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.36,False,False
2024-07-09 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,151.6,False,False
2024-07-09 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.39,False,False
2024-07-09 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.17,False,False
2024-07-09 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.31,False,False
2024-07-10 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.19,False,False
2024-07-10 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.99,False,False
2024-07-10 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.52,False,False
2024-07-10 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.46,False,False
2024-07-10 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.46,False,False
2024-07-10 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.52,False,False
2024-07-10 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.81,False,False
2024-07-10 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.89,False,False
2024-07-10 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.36,False,False
2024-07-10 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,144.47,False,False
2024-07-10 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,144.47,False,False
2024-07-10 11:00:00,Summer,4,1.0,0.0,1594.0625933673255,0.0,1594.0625933673255,0.0,144.47,True,False
2024-07-10 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.53,False,False
2024-07-10 13:00:00,Summer,4,1.0,0.0,1592.2143936585337,0.0,1592.2143936585337,0.0,144.47,True,False
2024-07-10 14:00:00,Summer,4,1.0,0.0,1595.4157416661637,0.0,1595.4157416661637,0.0,144.47,True,False
2024-07-10 15:00:00,Summer,4,1.0,0.0,1601.0615284949156,0.0,1601.0615284949156,0.0,145.26,True,False
2024-07-10 16:00:00,Summer,4,1.0,0.0,1598.6191026868462,0.0,1598.6191026868462,0.0,146.05,True,False
2024-07-10 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,145.65,False,False
2024-07-10 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,143.19,False,False
2024-07-10 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,143.19,False,False
2024-07-10 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.51,False,False
2024-07-10 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.36,False,False
2024-07-10 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.37,False,False
2024-07-10 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,136.35,False,False
2024-07-11 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.47,False,False
2024-07-11 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.17,False,False
2024-07-11 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,94.93,False,False
2024-07-11 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.07,False,False
2024-07-11 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.07,False,False
2024-07-11 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.9,False,False
2024-07-11 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,105.04,False,False
2024-07-11 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,132.21,False,False
2024-07-11 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.23,False,False
2024-07-11 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,143.14,False,False
2024-07-11 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,142.93,False,False
2024-07-11 11:00:00,Summer,4,1.0,0.0,1602.0649971654461,0.0,1602.0649971654461,0.0,143.12,True,False
2024-07-11 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.96,False,False
2024-07-11 13:00:00,Summer,4,1.0,0.0,1602.9456005040006,0.0,1602.9456005040006,0.0,142.99,True,False
2024-07-11 14:00:00,Summer,4,1.0,0.0,1607.7017063909125,0.0,1607.7017063909125,0.0,142.87,True,False
2024-07-11 15:00:00,Summer,4,1.0,0.0,1608.9149742057193,0.0,1608.9149742057193,0.0,154.98,True,False
2024-07-11 16:00:00,Summer,4,1.0,0.0,1607.472337766675,0.0,1607.472337766675,0.0,142.87,True,False
2024-07-11 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,141.95,False,False
2024-07-11 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.23,False,False
2024-07-11 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.23,False,False
2024-07-11 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.14,False,False
2024-07-11 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.91,False,False
2024-07-11 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,132.62,False,False
2024-07-11 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,132.55,False,False
2024-07-12 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.19,False,False
2024-07-12 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.95,False,False
2024-07-12 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.65,False,False
2024-07-12 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.51,False,False
2024-07-12 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.51,False,False
2024-07-12 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,99.92,False,False
2024-07-12 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,104.59,False,False
2024-07-12 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,131.85,False,False
2024-07-12 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.05,False,False
2024-07-12 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.97,False,False
2024-07-12 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,141.54,False,False
2024-07-12 11:00:00,Summer,4,1.0,0.0,1587.194950627641,0.0,1587.194950627641,0.0,141.52,True,False
2024-07-12 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,140.56,False,False
2024-07-12 13:00:00,Summer,4,1.0,0.0,1594.0551070168253,0.0,1594.0551070168253,0.0,141.51,True,False
2024-07-12 14:00:00,Summer,4,1.0,0.0,1603.116465311023,0.0,1603.116465311023,0.0,151.24,True,False
2024-07-12 15:00:00,Summer,4,1.0,0.0,1604.0918397921291,0.0,1604.0918397921291,0.0,151.24,True,False
2024-07-12 16:00:00,Summer,4,1.0,0.0,1605.5698665282364,0.0,1605.5698665282364,0.0,141.51,True,False
2024-07-12 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,141.2,False,False
2024-07-12 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.89,False,False
2024-07-12 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.28,False,False
2024-07-12 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.06,False,False
2024-07-12 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.06,False,False
2024-07-12 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,133.69,False,False
2024-07-12 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,132.52,False,False
2024-07-13 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,124.87,False,False
2024-07-13 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,105.29,False,False
2024-07-13 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.18,False,False
2024-07-13 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.18,False,False
2024-07-13 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.18,False,False
2024-07-13 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.18,False,False
2024-07-13 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.18,False,False
2024-07-13 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,106.05,False,False
2024-07-13 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.09,False,False
2024-07-13 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.0,False,False
2024-07-13 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.27,False,False
2024-07-13 11:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,157.14,False,False
2024-07-13 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.23,False,False
2024-07-13 13:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,144.79,False,False
2024-07-13 14:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,144.82,False,False
2024-07-13 15:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,144.82,False,False
2024-07-13 16:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.25,False,False
2024-07-13 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,139.28,False,False
2024-07-13 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.1,False,False
2024-07-13 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.1,False,False
2024-07-13 20:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.1,False,False
2024-07-13 21:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,137.09,False,False
2024-07-13 22:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.36,False,False
2024-07-13 23:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,120.18,False,False
2024-07-14 00:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.49,False,False
2024-07-14 01:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.57,False,False
2024-07-14 02:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.62,False,False
2024-07-14 03:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.65,False,False
2024-07-14 04:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.75,False,False
2024-07-14 05:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,95.75,False,False
2024-07-14 06:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,100.62,False,False
2024-07-14 07:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.08,False,False
2024-07-14 08:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,101.34,False,False
2024-07-14 09:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,104.71,False,False
2024-07-14 10:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,119.41,False,False
2024-07-14 11:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.04,False,False
2024-07-14 12:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,135.0,False,False
2024-07-14 13:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.25,False,False
2024-07-14 14:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.25,False,False
2024-07-14 15:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.25,False,False
2024-07-14 16:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.25,False,False
2024-07-14 17:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.25,False,False
2024-07-14 18:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,138.25,False,False
2024-07-14 19:00:00,Summer,4,0.0,0.0,0.0,0.0,0.0,0.0,150.43,False,False
