no,date,hour,minute,measured_kWh,realtime_kWh
16438,20241119,5,30,783.36,783.36
16439,20241119,5,45,787.68,787.20
16440,20241119,6,0,789.60,789.12
16441,20241119,6,15,791.52,792.96
16442,20241119,6,30,794.40,792.96
16443,20241119,6,45,788.64,789.12
16444,20241119,7,0,793.44,792.96
16445,20241119,7,15,804.96,804.48
16446,20241119,7,30,834.72,835.20
16447,20241119,7,45,834.72,835.20
16448,20241119,8,0,838.08,839.04
16449,20241119,8,15,805.44,804.48
16450,20241119,8,30,772.80,771.84
16451,20241119,8,45,781.44,781.44
16452,20241119,9,0,795.36,796.80
16453,20241119,9,15,792.48,792.96
16454,20241119,9,30,793.92,792.96
16455,20241119,9,45,792.48,792.96
16456,20241119,10,0,792.96,792.96
16457,20241119,10,15,797.28,796.80
16458,20241119,10,30,803.52,804.48
16459,20241119,10,45,804.00,802.56
16460,20241119,11,0,802.56,802.56
16461,20241119,11,15,799.20,800.64
16462,20241119,11,30,803.04,802.56
16463,20241119,11,45,808.80,808.32
16464,20241119,12,0,817.92,817.92
16465,20241119,12,15,804.48,804.48
16466,20241119,12,30,806.40,806.40
16467,20241119,12,45,803.52,804.48
16468,20241119,13,0,805.44,804.48
16469,20241119,13,15,817.44,817.92
16470,20241119,13,30,823.20,823.68
16471,20241119,13,45,820.80,819.84
16472,20241119,14,0,820.80,819.84
16473,20241119,14,15,820.80,821.76
16474,20241119,14,30,825.60,825.60
16475,20241119,14,45,824.64,825.60
16476,20241119,15,0,822.72,821.76
16477,20241119,15,15,822.24,821.76
16478,20241119,15,30,816.48,817.92
16479,20241119,15,45,820.80,819.84
16480,20241119,16,0,820.80,821.76
16481,20241119,16,15,812.16,810.24
16482,20241119,16,30,813.60,814.08
16483,20241119,16,45,816.96,817.92
16484,20241119,17,0,815.52,814.08
16485,20241119,17,15,813.12,814.08
16486,20241119,17,30,812.16,812.16
16487,20241119,17,45,815.04,814.08
16488,20241119,18,0,813.60,814.08
16489,20241119,18,15,810.72,812.16
16490,20241119,18,30,782.40,781.44
16491,20241119,18,45,776.16,775.68
16492,20241119,19,0,770.88,771.84
16493,20241119,19,15,768.96,768.00
16494,20241119,19,30,768.96,769.92
16495,20241119,19,45,763.20,762.24
16496,20241119,20,0,764.16,764.16
16497,20241119,20,15,764.16,764.16
16498,20241119,20,30,758.88,758.40
16499,20241119,20,45,754.56,756.48
16500,20241119,21,0,761.76,760.32
16501,20241119,21,15,763.68,764.16
16502,20241119,21,30,761.28,762.24
16503,20241119,21,45,757.92,756.48
16504,20241119,22,0,754.56,754.56
16505,20241119,22,15,755.04,756.48
16506,20241119,22,30,751.68,750.72
16507,20241119,22,45,754.56,754.56
16508,20241119,23,0,757.44,756.48
16509,20241119,23,15,774.24,775.68
16510,20241119,23,30,770.88,769.92
16511,20241119,23,45,755.04,756.48
16512,20241120,0,0,775.92,775.68
16513,20241120,0,15,796.80,794.88
16514,20241120,0,30,768.96,769.92
16515,20241120,0,45,783.36,783.36
16516,20241120,1,0,782.40,783.36
16517,20241120,1,15,787.68,787.20
16518,20241120,1,30,774.72,773.76
16519,20241120,1,45,784.80,785.28
16520,20241120,2,0,781.44,781.44
16521,20241120,2,15,767.04,766.08
16522,20241120,2,30,772.32,773.76
16523,20241120,2,45,781.44,781.44
16524,20241120,3,0,777.60,777.60
16525,20241120,3,15,758.40,758.40
16526,20241120,3,30,775.20,775.68
16527,20241120,3,45,769.92,768.00
16528,20241120,4,0,764.16,766.08
16529,20241120,4,15,750.24,748.80
16530,20241120,4,30,766.56,766.08
16531,20241120,4,45,764.64,766.08
16532,20241120,5,0,769.92,769.92
16533,20241120,5,15,750.24,750.72
16534,20241120,5,30,775.20,773.76
16535,20241120,5,45,777.60,777.60
16536,20241120,6,0,784.32,785.28
16537,20241120,6,15,768.00,768.00
16538,20241120,6,30,764.64,764.16
16539,20241120,6,45,755.52,754.56
16540,20241120,7,0,758.88,760.32
16541,20241120,7,15,789.12,789.12
16542,20241120,7,30,788.64,789.12
16543,20241120,7,45,785.76,785.28
16544,20241120,8,0,776.16,775.68
16545,20241120,8,15,791.52,791.04
16546,20241120,8,30,797.28,798.72
16547,20241120,8,45,780.96,779.52
16548,20241120,9,0,780.00,779.52
16549,20241120,9,15,789.12,789.12
16550,20241120,9,30,790.56,791.04
16551,20241120,9,45,780.96,781.44
16552,20241120,10,0,777.60,777.60
16553,20241120,10,15,795.36,794.88
16554,20241120,10,30,795.36,796.80
16555,20241120,10,45,791.04,791.04
16556,20241120,11,0,797.76,796.80
16557,20241120,11,15,796.80,796.80
16558,20241120,11,30,804.00,804.48
16559,20241120,11,45,796.32,794.88
16560,20241120,12,0,789.60,791.04
16561,20241120,12,15,801.60,800.64
16562,20241120,12,30,781.92,783.36
16563,20241120,12,45,777.60,777.60
16564,20241120,13,0,764.16,764.16
16565,20241120,13,15,781.44,779.52
16566,20241120,13,30,785.76,787.20
16567,20241120,13,45,783.36,783.36
16568,20241120,14,0,781.92,781.44
16569,20241120,14,15,780.48,781.44
16570,20241120,14,30,787.20,785.28
16571,20241120,14,45,784.80,785.28
16572,20241120,15,0,779.04,779.52
16573,20241120,15,15,782.40,781.44
16574,20241120,15,30,784.32,785.28
16575,20241120,15,45,792.96,792.96
16576,20241120,16,0,785.76,785.28
16577,20241120,16,15,786.72,787.20
16578,20241120,16,30,787.68,787.20
16579,20241120,16,45,787.68,789.12
16580,20241120,17,0,791.04,789.12
16581,20241120,17,15,783.36,783.36
16582,20241120,17,30,786.72,787.20
16583,20241120,17,45,789.12,789.12
16584,20241120,18,0,789.60,789.12
16585,20241120,18,15,790.56,791.04
16586,20241120,18,30,785.28,785.28
16587,20241120,18,45,781.44,781.44
16588,20241120,19,0,780.96,781.44
16589,20241120,19,15,787.20,787.20
16590,20241120,19,30,779.52,779.52
16591,20241120,19,45,775.20,775.68
16592,20241120,20,0,776.64,775.68
16593,20241120,20,15,776.64,777.60
16594,20241120,20,30,777.12,777.60
16595,20241120,20,45,776.16,775.68
16596,20241120,21,0,779.04,777.60
16597,20241120,21,15,778.08,779.52
16598,20241120,21,30,776.16,775.68
16599,20241120,21,45,775.68,775.68
16600,20241120,22,0,773.28,773.76
16601,20241120,22,15,768.00,768.00
16602,20241120,22,30,767.04,766.08
16603,20241120,22,45,764.16,764.16
16604,20241120,23,0,774.24,773.76
16605,20241120,23,15,775.20,775.68
16606,20241120,23,30,768.00,768.00
16607,20241120,23,45,768.00,768.00
16608,20241121,0,0,771.12,770.88
16609,20241121,0,15,774.24,773.76
16610,20241121,0,30,768.48,768.00
16611,20241121,0,45,767.52,768.00
16612,20241121,1,0,762.24,762.24
16613,20241121,1,15,766.56,766.08
16614,20241121,1,30,766.56,766.08
16615,20241121,1,45,760.80,762.24
16616,20241121,2,0,758.40,756.48
16617,20241121,2,15,760.80,762.24
16618,20241121,2,30,763.68,764.16
16619,20241121,2,45,759.84,758.40
16620,20241121,3,0,756.96,758.40
16621,20241121,3,15,758.40,756.48
16622,20241121,3,30,754.56,756.48
16623,20241121,3,45,757.44,756.48
16624,20241121,4,0,754.56,754.56
16625,20241121,4,15,758.88,758.40
16626,20241121,4,30,756.00,756.48
16627,20241121,4,45,757.92,758.40
16628,20241121,5,0,759.36,758.40
16629,20241121,5,15,755.52,756.48
16630,20241121,5,30,760.32,760.32
16631,20241121,5,45,761.28,760.32
16632,20241121,6,0,767.04,768.00
16633,20241121,6,15,770.88,769.92
16634,20241121,6,30,768.00,768.00
16635,20241121,6,45,762.24,762.24
16636,20241121,7,0,764.16,764.16
16637,20241121,7,15,768.48,768.00
16638,20241121,7,30,779.04,779.52
16639,20241121,7,45,807.36,808.32
16640,20241121,8,0,804.48,804.48
16641,20241121,8,15,778.56,777.60
16642,20241121,8,30,775.68,775.68
16643,20241121,8,45,782.40,783.36
16644,20241121,9,0,783.36,783.36
16645,20241121,9,15,780.00,779.52
16646,20241121,9,30,777.60,777.60
16647,20241121,9,45,777.12,777.60
16648,20241121,10,0,786.24,785.28
16649,20241121,10,15,782.88,783.36
16650,20241121,10,30,786.72,787.20
16651,20241121,10,45,775.68,775.68
16652,20241121,11,0,780.48,779.52
16653,20241121,11,15,783.84,785.28
16654,20241121,11,30,793.92,792.96
16655,20241121,11,45,788.64,789.12
16656,20241121,12,0,778.56,777.60
16657,20241121,12,15,776.64,777.60
16658,20241121,12,30,783.84,783.36
16659,20241121,12,45,786.72,787.20
16660,20241121,13,0,818.40,817.92
16661,20241121,13,15,827.52,827.52
16662,20241121,13,30,822.72,821.76
16663,20241121,13,45,827.04,827.52
16664,20241121,14,0,829.44,829.44
16665,20241121,14,15,825.60,825.60
16666,20241121,14,30,831.84,833.28
16667,20241121,14,45,828.96,827.52
16668,20241121,15,0,834.24,835.20
16669,20241121,15,15,825.60,825.60
16670,20241121,15,30,822.24,821.76
16671,20241121,15,45,826.08,825.60
16672,20241121,16,0,825.60,825.60
16673,20241121,16,15,828.00,827.52
16674,20241121,16,30,821.28,821.76
16675,20241121,16,45,823.68,823.68
16676,20241121,17,0,816.48,817.92
16677,20241121,17,15,813.12,812.16
16678,20241121,17,30,812.64,812.16
16679,20241121,17,45,823.20,823.68
16680,20241121,18,0,820.80,819.84
16681,20241121,18,15,824.16,825.60
16682,20241121,18,30,817.44,817.92
16683,20241121,18,45,824.64,823.68
16684,20241121,19,0,816.96,816.00
16685,20241121,19,15,813.60,814.08
16686,20241121,19,30,808.32,808.32
16687,20241121,19,45,809.76,810.24
16688,20241121,20,0,812.64,812.16
16689,20241121,20,15,818.40,817.92
16690,20241121,20,30,810.24,810.24
16691,20241121,20,45,799.20,800.64
16692,20241121,21,0,802.08,802.56
16693,20241121,21,15,806.88,806.40
16694,20241121,21,30,806.40,806.40
16695,20241121,21,45,801.60,800.64
16696,20241121,22,0,804.48,804.48
16697,20241121,22,15,798.24,798.72
16698,20241121,22,30,794.88,794.88
16699,20241121,22,45,791.04,791.04
16700,20241121,23,0,801.60,802.56
16701,20241121,23,15,797.76,796.80
16702,20241121,23,30,791.04,791.04
16703,20241121,23,45,788.16,789.12
16704,20241122,0,0,788.88,789.12
16705,20241122,0,15,789.60,789.12
16706,20241122,0,30,782.40,783.36
16707,20241122,0,45,782.88,781.44
16708,20241122,1,0,776.64,777.60
16709,20241122,1,15,781.92,781.44
16710,20241122,1,30,774.24,773.76
16711,20241122,1,45,772.80,773.76
16712,20241122,2,0,775.68,775.68
16713,20241122,2,15,770.88,771.84
16714,20241122,2,30,776.64,775.68
16715,20241122,2,45,768.96,768.00
16716,20241122,3,0,768.48,769.92
16717,20241122,3,15,766.08,766.08
16718,20241122,3,30,766.08,766.08
16719,20241122,3,45,765.60,766.08
16720,20241122,4,0,761.76,760.32
16721,20241122,4,15,768.00,768.00
16722,20241122,4,30,761.28,762.24
16723,20241122,4,45,771.84,771.84
16724,20241122,5,0,770.40,769.92
16725,20241122,5,15,768.00,768.00
16726,20241122,5,30,768.96,768.00
16727,20241122,5,45,769.92,769.92
16728,20241122,6,0,775.68,775.68
16729,20241122,6,15,775.20,775.68
16730,20241122,6,30,778.08,779.52
16731,20241122,6,45,776.64,775.68
16732,20241122,7,0,778.08,777.60
16733,20241122,7,15,778.08,779.52
16734,20241122,7,30,776.64,775.68
16735,20241122,7,45,784.80,785.28
16736,20241122,8,0,781.92,781.44
16737,20241122,8,15,788.64,789.12
16738,20241122,8,30,789.60,789.12
16739,20241122,8,45,776.16,775.68
16740,20241122,9,0,748.80,748.80
16741,20241122,9,15,743.04,743.04
16742,20241122,9,30,749.28,748.80
16743,20241122,9,45,757.92,758.40
16744,20241122,10,0,772.80,773.76
16745,20241122,10,15,774.24,773.76
16746,20241122,10,30,769.92,769.92
16747,20241122,10,45,763.20,762.24
16748,20241122,11,0,779.52,779.52
16749,20241122,11,15,764.64,766.08
16750,20241122,11,30,776.16,775.68
16751,20241122,11,45,804.48,804.48
16752,20241122,12,0,804.00,804.48
16753,20241122,12,15,804.96,804.48
16754,20241122,12,30,804.48,804.48
16755,20241122,12,45,802.08,802.56
16756,20241122,13,0,804.48,804.48
16757,20241122,13,15,807.84,808.32
16758,20241122,13,30,806.88,806.40
16759,20241122,13,45,808.80,808.32
16760,20241122,14,0,804.00,804.48
16761,20241122,14,15,805.44,804.48
16762,20241122,14,30,811.20,812.16
16763,20241122,14,45,814.08,814.08
16764,20241122,15,0,816.00,816.00
16765,20241122,15,15,816.48,816.00
16766,20241122,15,30,816.00,816.00
16767,20241122,15,45,817.44,817.92
16768,20241122,16,0,824.16,823.68
16769,20241122,16,15,814.56,814.08
16770,20241122,16,30,816.48,816.00
16771,20241122,16,45,815.04,816.00
16772,20241122,17,0,816.48,816.00
16773,20241122,17,15,817.92,817.92
16774,20241122,17,30,809.28,810.24
16775,20241122,17,45,812.16,812.16
16776,20241122,18,0,811.68,810.24
16777,20241122,18,15,815.52,816.00
16778,20241122,18,30,815.04,816.00
16779,20241122,18,45,810.24,810.24
16780,20241122,19,0,805.92,806.40
16781,20241122,19,15,802.56,800.64
16782,20241122,19,30,794.88,794.88
16783,20241122,19,45,797.28,798.72
16784,20241122,20,0,801.12,800.64
16785,20241122,20,15,795.84,796.80
16786,20241122,20,30,793.44,792.96
16787,20241122,20,45,797.28,796.80
16788,20241122,21,0,798.24,798.72
16789,20241122,21,15,796.32,796.80
16790,20241122,21,30,796.80,794.88
16791,20241122,21,45,792.00,792.96
16792,20241122,22,0,795.36,794.88
16793,20241122,22,15,792.48,792.96
16794,20241122,22,30,794.40,794.88
16795,20241122,22,45,796.32,796.80
16796,20241122,23,0,799.20,798.72
16797,20241122,23,15,798.72,798.72
16798,20241122,23,30,791.04,791.04
16799,20241122,23,45,792.96,792.96
16800,20241123,0,0,792.72,792.96
16801,20241123,0,15,792.48,792.96
16802,20241123,0,30,793.92,792.96
16803,20241123,0,45,787.20,787.20
16804,20241123,1,0,787.68,787.20
16805,20241123,1,15,793.44,794.88
16806,20241123,1,30,800.16,798.72
16807,20241123,1,45,797.76,798.72
16808,20241123,2,0,792.00,792.96
16809,20241123,2,15,789.60,789.12
16810,20241123,2,30,783.36,783.36
16811,20241123,2,45,784.32,783.36
16812,20241123,3,0,792.48,792.96
16813,20241123,3,15,789.60,789.12
16814,20241123,3,30,779.04,779.52
16815,20241123,3,45,783.84,783.36
16816,20241123,4,0,781.44,781.44
16817,20241123,4,15,783.84,785.28
16818,20241123,4,30,778.56,777.60
16819,20241123,4,45,771.84,771.84
16820,20241123,5,0,784.32,783.36
16821,20241123,5,15,779.52,779.52
16822,20241123,5,30,780.48,781.44
16823,20241123,5,45,785.28,785.28
16824,20241123,6,0,766.08,766.08
16825,20241123,6,15,783.36,783.36
16826,20241123,6,30,781.44,781.44
16827,20241123,6,45,786.72,787.20
16828,20241123,7,0,786.24,785.28
16829,20241123,7,15,791.52,792.96
16830,20241123,7,30,784.32,783.36
16831,20241123,7,45,787.68,787.20
16832,20241123,8,0,790.08,791.04
16833,20241123,8,15,791.04,791.04
16834,20241123,8,30,792.48,791.04
16835,20241123,8,45,789.60,791.04
16836,20241123,9,0,781.44,781.44
16837,20241123,9,15,786.72,787.20
16838,20241123,9,30,783.84,783.36
16839,20241123,9,45,791.52,791.04
16840,20241123,10,0,792.48,792.96
16841,20241123,10,15,793.92,792.96
16842,20241123,10,30,792.00,792.96
16843,20241123,10,45,786.24,785.28
16844,20241123,11,0,788.16,789.12
16845,20241123,11,15,784.80,783.36
16846,20241123,11,30,791.04,791.04
16847,20241123,11,45,794.88,796.80
16848,20241123,12,0,799.20,798.72
16849,20241123,12,15,794.40,794.88
16850,20241123,12,30,799.68,798.72
16851,20241123,12,45,799.68,800.64
16852,20241123,13,0,780.00,779.52
16853,20241123,13,15,798.24,796.80
16854,20241123,13,30,799.68,800.64
16855,20241123,13,45,800.16,800.64
16856,20241123,14,0,804.48,804.48
16857,20241123,14,15,801.12,800.64
16858,20241123,14,30,803.52,804.48
16859,20241123,14,45,803.04,802.56
16860,20241123,15,0,805.44,804.48
16861,20241123,15,15,807.36,808.32
16862,20241123,15,30,802.08,802.56
16863,20241123,15,45,808.32,806.40
16864,20241123,16,0,800.64,802.56
16865,20241123,16,15,629.76,627.84
16866,20241123,16,30,262.56,263.04
16867,20241123,16,45,260.64,261.12
16868,20241123,17,0,727.20,727.68
16869,20241123,17,15,804.00,804.48
16870,20241123,17,30,798.72,798.72
16871,20241123,17,45,799.20,798.72
16872,20241123,18,0,801.12,800.64
16873,20241123,18,15,800.16,800.64
16874,20241123,18,30,795.36,794.88
16875,20241123,18,45,796.80,796.80
16876,20241123,19,0,797.76,798.72
16877,20241123,19,15,788.64,787.20
16878,20241123,19,30,788.64,789.12
16879,20241123,19,45,781.44,781.44
16880,20241123,20,0,779.52,779.52
16881,20241123,20,15,785.28,785.28
16882,20241123,20,30,778.56,777.60
16883,20241123,20,45,760.80,762.24
16884,20241123,21,0,786.72,787.20
16885,20241123,21,15,782.88,781.44
16886,20241123,21,30,778.56,779.52
16887,20241123,21,45,775.20,775.68
16888,20241123,22,0,778.56,777.60
16889,20241123,22,15,771.84,771.84
16890,20241123,22,30,777.60,777.60
16891,20241123,22,45,776.16,775.68
16892,20241123,23,0,772.80,773.76
16893,20241123,23,15,780.00,779.52
16894,20241123,23,30,775.20,775.68
16895,20241123,23,45,776.16,775.68
16896,20241124,0,0,772.56,771.84
16897,20241124,0,15,768.96,768.00
16898,20241124,0,30,780.00,779.52
16899,20241124,0,45,764.64,764.16
16900,20241124,1,0,772.32,773.76
16901,20241124,1,15,781.92,781.44
16902,20241124,1,30,773.76,773.76
16903,20241124,1,45,779.04,779.52
16904,20241124,2,0,772.32,771.84
16905,20241124,2,15,776.16,775.68
16906,20241124,2,30,777.12,777.60
16907,20241124,2,45,770.88,769.92
16908,20241124,3,0,774.24,775.68
16909,20241124,3,15,774.24,773.76
16910,20241124,3,30,771.84,771.84
16911,20241124,3,45,774.24,773.76
16912,20241124,4,0,763.68,764.16
16913,20241124,4,15,766.56,766.08
16914,20241124,4,30,766.08,766.08
16915,20241124,4,45,745.92,746.88
16916,20241124,5,0,769.44,769.92
16917,20241124,5,15,768.96,768.00
16918,20241124,5,30,770.40,769.92
16919,20241124,5,45,763.20,764.16
16920,20241124,6,0,761.28,760.32
16921,20241124,6,15,769.92,769.92
16922,20241124,6,30,753.12,752.64
16923,20241124,6,45,771.36,771.84
16924,20241124,7,0,767.04,768.00
16925,20241124,7,15,761.76,760.32
16926,20241124,7,30,765.60,766.08
16927,20241124,7,45,760.80,762.24
16928,20241124,8,0,769.92,769.92
16929,20241124,8,15,768.48,768.00
16930,20241124,8,30,769.44,769.92
16931,20241124,8,45,768.00,768.00
16932,20241124,9,0,752.16,750.72
16933,20241124,9,15,770.88,771.84
16934,20241124,9,30,773.28,771.84
16935,20241124,9,45,765.60,766.08
16936,20241124,10,0,768.00,768.00
16937,20241124,10,15,767.52,768.00
16938,20241124,10,30,779.04,779.52
16939,20241124,10,45,775.20,773.76
16940,20241124,11,0,776.16,777.60
16941,20241124,11,15,779.52,779.52
16942,20241124,11,30,775.20,775.68
16943,20241124,11,45,787.20,785.28
16944,20241124,12,0,782.40,783.36
16945,20241124,12,15,782.88,783.36
16946,20241124,12,30,781.92,781.44
16947,20241124,12,45,780.96,781.44
16948,20241124,13,0,777.12,777.60
16949,20241124,13,15,765.60,764.16
16950,20241124,13,30,769.44,769.92
16951,20241124,13,45,784.80,785.28
16952,20241124,14,0,780.00,779.52
16953,20241124,14,15,782.40,783.36
16954,20241124,14,30,789.60,789.12
16955,20241124,14,45,784.80,783.36
16956,20241124,15,0,789.60,791.04
16957,20241124,15,15,778.56,777.60
16958,20241124,15,30,795.36,796.80
16959,20241124,15,45,791.52,791.04
16960,20241124,16,0,790.56,791.04
16961,20241124,16,15,788.16,787.20
16962,20241124,16,30,787.20,787.20
16963,20241124,16,45,792.48,792.96
16964,20241124,17,0,790.56,791.04
16965,20241124,17,15,792.48,791.04
16966,20241124,17,30,788.64,789.12
16967,20241124,17,45,783.84,783.36
16968,20241124,18,0,790.08,791.04
16969,20241124,18,15,791.52,791.04
16970,20241124,18,30,782.88,783.36
16971,20241124,18,45,783.84,783.36
16972,20241124,19,0,787.20,787.20
16973,20241124,19,15,781.44,781.44
16974,20241124,19,30,792.00,791.04
16975,20241124,19,45,780.00,781.44
16976,20241124,20,0,780.96,779.52
16977,20241124,20,15,775.20,775.68
16978,20241124,20,30,778.08,779.52
16979,20241124,20,45,786.24,785.28
16980,20241124,21,0,780.96,781.44
16981,20241124,21,15,791.52,791.04
16982,20241124,21,30,784.32,785.28
16983,20241124,21,45,779.52,777.60
16984,20241124,22,0,778.56,779.52
16985,20241124,22,15,768.48,768.00
16986,20241124,22,30,781.44,781.44
16987,20241124,22,45,783.84,785.28
16988,20241124,23,0,781.44,781.44
16989,20241124,23,15,789.12,787.20
16990,20241124,23,30,784.80,785.28
16991,20241124,23,45,780.48,781.44
16992,20241125,0,0,780.72,781.44
16993,20241125,0,15,780.96,781.44
16994,20241125,0,30,784.32,783.36
16995,20241125,0,45,780.00,781.44
16996,20241125,1,0,777.60,777.60
16997,20241125,1,15,780.00,779.52
16998,20241125,1,30,782.40,783.36
16999,20241125,1,45,783.84,783.36
17000,20241125,2,0,779.04,777.60
17001,20241125,2,15,779.04,779.52
17002,20241125,2,30,759.84,760.32
17003,20241125,2,45,780.00,779.52
17004,20241125,3,0,776.16,775.68
17005,20241125,3,15,774.72,775.68
17006,20241125,3,30,775.68,775.68
17007,20241125,3,45,768.00,768.00
17008,20241125,4,0,770.40,769.92
17009,20241125,4,15,773.76,773.76
17010,20241125,4,30,779.52,779.52
17011,20241125,4,45,775.20,775.68
17012,20241125,5,0,775.20,775.68
17013,20241125,5,15,773.28,771.84
17014,20241125,5,30,773.76,775.68
17015,20241125,5,45,782.40,781.44
17016,20241125,6,0,776.64,777.60
17017,20241125,6,15,783.36,783.36
17018,20241125,6,30,781.92,781.44
17019,20241125,6,45,790.08,789.12
17020,20241125,7,0,773.28,773.76
17021,20241125,7,15,790.08,789.12
17022,20241125,7,30,791.52,792.96
17023,20241125,7,45,792.00,791.04
17024,20241125,8,0,794.88,794.88
17025,20241125,8,15,801.60,802.56
17026,20241125,8,30,806.40,806.40
17027,20241125,8,45,793.92,792.96
17028,20241125,9,0,803.52,804.48
17029,20241125,9,15,798.72,798.72
17030,20241125,9,30,797.76,796.80
17031,20241125,9,45,799.68,800.64
17032,20241125,10,0,798.24,796.80
17033,20241125,10,15,803.52,804.48
17034,20241125,10,30,808.32,808.32
17035,20241125,10,45,816.96,817.92
17036,20241125,11,0,806.88,806.40
17037,20241125,11,15,817.44,817.92
17038,20241125,11,30,811.20,810.24
17039,20241125,11,45,827.52,827.52
17040,20241125,12,0,823.68,823.68
17041,20241125,12,15,836.16,837.12
17042,20241125,12,30,826.08,825.60
17043,20241125,12,45,826.56,825.60
17044,20241125,13,0,828.00,827.52
17045,20241125,13,15,827.52,827.52
17046,20241125,13,30,837.60,839.04
17047,20241125,13,45,835.20,835.20
17048,20241125,14,0,842.88,787.20
17049,20241125,14,15,834.24,833.28
17050,20241125,14,30,841.44,840.96
17051,20241125,14,45,839.04,839.04
17052,20241125,15,0,838.56,839.04
17053,20241125,15,15,839.04,839.04
17054,20241125,15,30,839.04,839.04
17055,20241125,15,45,846.24,846.72
17056,20241125,16,0,812.64,812.16
17057,20241125,16,15,834.24,835.20
17058,20241125,16,30,837.12,837.12
17059,20241125,16,45,838.08,837.12
17060,20241125,17,0,840.00,840.96
17061,20241125,17,15,842.88,842.88
17062,20241125,17,30,840.96,840.96
17063,20241125,17,45,847.68,846.72
17064,20241125,18,0,844.80,844.80
17065,20241125,18,15,842.40,842.88
17066,20241125,18,30,848.16,848.64
17067,20241125,18,45,841.92,840.96
17068,20241125,19,0,832.32,833.28
17069,20241125,19,15,828.00,827.52
17070,20241125,19,30,818.40,817.92
17071,20241125,19,45,830.40,831.36
17072,20241125,20,0,837.60,837.12
17073,20241125,20,15,811.20,812.16
17074,20241125,20,30,828.00,827.52
17075,20241125,20,45,821.76,821.76
17076,20241125,21,0,822.72,821.76
17077,20241125,21,15,832.32,833.28
17078,20241125,21,30,819.84,819.84
17079,20241125,21,45,810.72,810.24
17080,20241125,22,0,792.96,792.96
17081,20241125,22,15,799.20,798.72
17082,20241125,22,30,791.52,792.96
17083,20241125,22,45,793.92,792.96
17084,20241125,23,0,800.16,800.64
17085,20241125,23,15,791.52,791.04
17086,20241125,23,30,798.24,798.72
17087,20241125,23,45,779.52,779.52
17088,20241126,0,0,784.80,785.28
17089,20241126,0,15,790.08,791.04
17090,20241126,0,30,789.60,789.12
17091,20241126,0,45,790.56,791.04
17092,20241126,1,0,782.88,783.36
17093,20241126,1,15,779.04,779.52
17094,20241126,1,30,781.44,779.52
17095,20241126,1,45,783.36,783.36
17096,20241126,2,0,783.36,783.36
17097,20241126,2,15,784.32,785.28
17098,20241126,2,30,802.08,802.56
17099,20241126,2,45,784.32,783.36
17100,20241126,3,0,785.76,785.28
17101,20241126,3,15,784.32,785.28
17102,20241126,3,30,786.24,785.28
17103,20241126,3,45,783.36,785.28
17104,20241126,4,0,782.40,781.44
17105,20241126,4,15,785.28,785.28
17106,20241126,4,30,780.96,781.44
17107,20241126,4,45,783.84,783.36
17108,20241126,5,0,782.88,783.36
17109,20241126,5,15,798.72,798.72
17110,20241126,5,30,781.44,781.44
17111,20241126,5,45,788.16,787.20
17112,20241126,6,0,795.36,796.80
17113,20241126,6,15,799.68,798.72
17114,20241126,6,30,799.68,800.64
17115,20241126,6,45,785.28,783.36
17116,20241126,7,0,786.72,787.20
17117,20241126,7,15,795.84,796.80
17118,20241126,7,30,787.68,787.20
17119,20241126,7,45,804.48,804.48
17120,20241126,8,0,787.68,787.20
17121,20241126,8,15,807.36,808.32
17122,20241126,8,30,784.32,783.36
17123,20241126,8,45,801.60,802.56
17124,20241126,9,0,806.88,806.40
17125,20241126,9,15,788.16,789.12
17126,20241126,9,30,794.88,792.96
17127,20241126,9,45,792.96,794.88
17128,20241126,10,0,806.40,804.48
17129,20241126,10,15,801.12,802.56
17130,20241126,10,30,794.40,794.88
17131,20241126,10,45,794.88,794.88
17132,20241126,11,0,784.80,783.36
17133,20241126,11,15,788.16,789.12
17134,20241126,11,30,801.12,800.64
17135,20241126,11,45,784.32,783.36
17136,20241126,12,0,778.08,779.52
17137,20241126,12,15,781.44,781.44
17138,20241126,12,30,779.04,777.60
17139,20241126,12,45,777.12,777.60
17140,20241126,13,0,785.28,785.28
17141,20241126,13,15,791.52,791.04
17142,20241126,13,30,777.12,777.60
17143,20241126,13,45,781.44,781.44
17144,20241126,14,0,784.80,785.28
17145,20241126,14,15,798.24,798.72
17146,20241126,14,30,785.28,785.28
17147,20241126,14,45,797.28,796.80
17148,20241126,15,0,803.52,802.56
17149,20241126,15,15,789.60,791.04
17150,20241126,15,30,794.40,792.96
17151,20241126,15,45,793.44,794.88
17152,20241126,16,0,796.32,794.88
17153,20241126,16,15,804.96,806.40
17154,20241126,16,30,784.80,783.36
17155,20241126,16,45,804.00,804.48
17156,20241126,17,0,792.00,792.96
17157,20241126,17,15,784.32,783.36
17158,20241126,17,30,795.36,796.80
17159,20241126,17,45,791.04,791.04
17160,20241126,18,0,792.96,791.04
17161,20241126,18,15,795.84,796.80
17162,20241126,18,30,779.04,779.52
17163,20241126,18,45,789.60,789.12
17164,20241126,19,0,782.88,783.36
17165,20241126,19,15,778.08,777.60
17166,20241126,19,30,776.64,777.60
17167,20241126,19,45,780.00,779.52
17168,20241126,20,0,755.52,754.56
17169,20241126,20,15,769.92,769.92
17170,20241126,20,30,773.76,773.76
17171,20241126,20,45,752.64,752.64
17172,20241126,21,0,748.80,748.80
