datetime,"태양광(BTM,추정)","태양광(PPA,추정)",태양광(전력시장),양수,수력,가스,풍력,신재생,유류,국내탄,유연탄,원자력,PV_total
2024-09-13 06:30:00,0.0,0.0,36.85,-642.14,409.69,17220.5,0.0,3494.84,369.36,375.1,23379.03,21944.87,36.85
2024-09-13 06:45:00,0.0,0.0,121.01,-895.76,414.76,18865.13,0.0,3496.93,369.03,375.41,23019.83,21929.87,121.01
2024-09-13 07:00:00,0.0,0.0,278.59,-900.17,419.48,20444.1,0.0,3504.47,369.45,374.61,22873.03,21926.27,278.59
2024-09-13 07:15:00,0.0,0.0,494.93,-933.01,414.24,21853.87,0.0,3478.33,369.96,373.74,23037.3,21931.3,494.93
2024-09-13 07:30:00,0.0,0.0,752.19,-936.36,393.0,22974.27,0.0,3430.86,369.9,371.68,23255.47,21923.3,752.19
2024-09-13 07:45:00,0.0,0.0,1040.02,-937.11,381.47,24126.1,0.0,3377.16,369.68,365.48,23017.13,21923.5,1040.02
2024-09-13 08:00:00,0.0,0.0,1339.4,-935.69,439.48,25406.7,0.0,3312.67,370.47,363.5,23284.33,21910.57,1339.4
2024-09-13 08:15:00,0.0,0.0,1745.04,-761.09,456.42,26557.47,0.0,3231.35,370.39,357.26,23574.33,21907.17,1745.04
2024-09-13 08:30:00,0.0,0.0,2107.35,-672.88,469.41,27676.03,0.0,3191.74,367.93,351.58,23575.87,21913.97,2107.35
2024-09-13 08:45:00,0.0,0.0,2426.74,-418.74,447.51,28545.57,0.0,3128.1,361.68,344.24,23292.13,21910.6,2426.74
2024-09-13 09:00:00,0.0,0.0,2719.4,-418.74,550.79,29364.17,0.0,3087.66,362.35,340.13,23218.9,21904.9,2719.4
2024-09-13 09:15:00,0.0,0.0,3024.36,-417.24,546.49,29372.53,0.0,3038.5,364.16,337.62,22986.63,21895.87,3024.36
2024-09-13 09:30:00,0.0,0.0,3330.86,-422.32,565.66,30209.37,0.0,2987.4,365.43,332.64,22257.17,21917.47,3330.86
2024-09-13 09:45:00,0.0,0.0,3644.37,-415.66,607.76,30741.6,0.0,2963.51,363.73,332.22,21357.5,21903.1,3644.37
2024-09-13 10:00:00,0.0,0.0,3861.48,-417.07,618.51,30864.4,0.0,2916.68,363.08,335.54,21086.07,21907.67,3861.48
2024-09-13 10:15:00,0.0,0.0,4090.96,-414.67,673.12,31253.0,0.0,2804.38,361.37,340.45,21076.1,21896.8,4090.96
2024-09-13 10:30:00,0.0,0.0,4363.31,-415.35,622.39,30799.4,0.0,2752.62,361.18,346.77,21569.9,21880.9,4363.31
2024-09-13 10:45:00,0.0,0.0,4557.92,-414.97,596.55,30738.5,0.0,2718.26,361.3,352.66,21827.8,21897.97,4557.92
2024-09-13 11:00:00,0.0,0.0,4712.0,-414.34,600.82,29663.37,0.0,2684.09,361.43,358.44,22211.47,21884.73,4712.0
2024-09-13 11:15:00,0.0,0.0,4886.04,-414.42,575.03,29207.53,0.0,2649.96,361.5,366.69,22354.43,21897.37,4886.04
2024-09-13 11:30:00,0.0,0.0,5017.34,-524.13,539.01,28760.23,0.0,2646.73,362.02,371.63,22526.97,21892.1,5017.34
2024-09-13 11:45:00,0.0,0.0,5181.27,-1104.57,534.35,28409.73,0.0,2573.17,360.84,373.23,22476.0,21898.23,5181.27
2024-09-13 12:00:00,0.0,0.0,5207.76,-1732.68,434.08,28039.7,0.0,2537.64,360.46,374.06,22587.93,21896.23,5207.76
2024-09-13 12:15:00,0.0,0.0,5219.52,-2193.48,462.02,28164.1,0.0,2597.65,360.08,374.27,22715.87,21896.03,5219.52
2024-09-13 12:30:00,0.0,0.0,5105.14,-2273.38,468.8,28065.47,0.0,2701.64,359.38,376.46,22766.4,21900.03,5105.14
2024-09-13 12:45:00,0.0,0.0,5098.04,-2183.29,466.28,28345.63,0.0,2771.93,359.3,374.86,22803.17,21893.27,5098.04
2024-09-13 13:00:00,0.0,0.0,5020.92,-1580.82,569.87,28879.87,0.0,2848.13,366.17,373.98,22967.07,21895.73,5020.92
2024-09-13 13:15:00,0.0,0.0,4895.07,-1220.98,579.69,29385.73,0.0,2957.42,372.57,373.07,23240.1,21883.3,4895.07
2024-09-13 13:30:00,0.0,0.0,4768.33,-514.42,580.43,28342.0,0.0,3001.51,372.61,372.43,24360.8,21892.2,4768.33
2024-09-13 13:45:00,0.0,0.0,4594.71,-369.96,557.76,28812.7,0.0,3044.14,372.68,372.76,24464.03,21875.83,4594.71
2024-09-13 14:00:00,0.0,0.0,4474.27,-196.76,556.85,28819.2,0.0,3139.42,373.21,373.27,24831.97,21866.2,4474.27
2024-09-13 14:15:00,0.0,0.0,4258.88,-158.96,538.43,28684.7,0.0,3233.63,372.53,373.73,24869.13,21877.3,4258.88
2024-09-13 14:30:00,0.0,0.0,4065.41,-147.08,539.03,28804.0,0.0,3269.74,372.32,372.83,25167.37,21877.03,4065.41
2024-09-13 14:45:00,0.0,0.0,3956.87,-155.75,536.6,28444.9,0.0,3287.91,373.45,372.42,25571.33,21887.6,3956.87
2024-09-13 15:00:00,0.0,0.0,3774.07,-159.32,553.98,27993.37,0.0,3311.7,372.24,373.73,25810.13,21877.57,3774.07
2024-09-13 15:15:00,0.0,0.0,3486.77,-158.32,561.41,28329.4,0.0,3388.38,371.58,374.01,25924.2,21872.0,3486.77
2024-09-13 15:30:00,0.0,0.0,3246.43,128.51,560.07,28339.3,0.0,3409.16,390.05,374.69,26044.43,21856.07,3246.43
2024-09-13 15:45:00,0.0,0.0,2999.73,180.25,571.98,28601.4,0.0,3401.93,405.86,373.95,26157.83,21874.13,2999.73
2024-09-13 16:00:00,0.0,0.0,2705.6,365.28,631.89,28496.63,0.0,3446.94,416.03,374.2,26108.73,21884.4,2705.6
2024-09-13 16:15:00,0.0,0.0,2450.79,294.14,667.45,28851.0,0.0,3719.28,423.86,372.86,25957.63,21872.27,2450.79
2024-09-13 16:30:00,0.0,0.0,2388.76,697.69,659.05,28806.03,0.0,3757.5,429.45,373.1,25943.63,21871.87,2388.76
2024-09-13 16:45:00,0.0,0.0,2117.93,1017.32,635.56,28796.67,0.0,3783.23,429.6,375.17,25821.0,21884.43,2117.93
2024-09-13 17:00:00,0.0,0.0,1945.59,1489.99,629.97,28286.77,0.0,3795.75,430.95,374.33,25686.83,21887.53,1945.59
2024-09-13 17:15:00,0.0,0.0,1860.75,1503.26,651.52,28792.0,0.0,3812.47,452.45,374.72,25742.03,21871.03,1860.75
2024-09-13 17:30:00,0.0,0.0,1392.86,1499.75,638.23,29282.83,0.0,3881.19,459.81,374.83,25463.57,21873.3,1392.86
2024-09-13 17:45:00,0.0,0.0,1325.59,1585.05,614.45,29310.5,0.0,3877.5,460.15,374.03,25587.33,21881.93,1325.59
2024-09-13 18:00:00,0.0,0.0,1279.32,1748.02,621.57,29001.93,0.0,3888.46,460.87,373.68,25590.47,21887.73,1279.32
2024-09-13 18:15:00,0.0,0.0,1247.63,1759.16,659.68,29442.53,0.0,3882.97,466.1,373.96,25671.47,21897.87,1247.63
2024-09-13 18:30:00,0.0,0.0,1099.33,1737.33,629.0,29786.0,0.0,3769.33,474.0,375.0,25592.0,21907.67,1099.33
2024-09-13 18:45:00,0.0,0.0,815.0,1750.67,638.67,30144.67,0.0,3773.0,481.67,373.67,25581.33,21880.33,815.0
2024-09-13 19:00:00,0.0,0.0,530.67,1743.0,637.33,30243.0,0.0,3773.33,481.67,372.67,25535.67,21866.67,530.67
2024-09-13 19:15:00,0.0,0.0,246.33,1670.67,638.33,30005.33,0.0,3923.67,478.33,375.33,25558.67,21874.67,246.33
2024-09-13 19:30:00,0.0,0.0,66.67,1632.92,638.56,29692.37,0.0,3770.51,475.37,373.21,25607.13,21894.73,66.67
2024-09-13 19:45:00,0.0,0.0,50.0,1631.63,627.53,29066.4,0.0,4037.83,466.6,374.99,25594.0,21879.97,50.0
2024-09-13 20:00:00,0.0,0.0,0.0,1614.73,621.92,28195.57,0.0,4145.01,456.59,375.77,25447.63,21897.53,0.0
2024-09-13 20:15:00,0.0,0.0,0.0,1648.22,590.44,27816.27,0.0,4110.19,441.94,374.92,25466.73,21890.7,0.0
2024-09-13 20:30:00,0.0,0.0,0.0,1625.44,584.93,27033.1,0.0,4082.2,432.11,375.58,25294.33,21908.1,0.0
2024-09-13 20:45:00,0.0,0.0,0.0,1610.71,568.66,26310.5,0.0,4017.22,429.1,375.52,25167.77,21901.5,0.0
2024-09-13 21:00:00,0.0,0.0,0.0,1616.75,539.24,25831.13,0.0,3929.13,430.58,376.19,25068.9,21900.1,0.0
2024-09-13 21:15:00,0.0,0.0,0.0,1611.74,500.51,25525.63,0.0,3804.98,430.45,374.95,24783.67,21896.47,0.0
2024-09-13 21:30:00,0.0,0.0,0.0,1284.53,463.07,24742.23,0.0,3741.34,430.45,375.83,24746.77,21894.4,0.0
2024-09-13 21:45:00,0.0,0.0,0.0,903.38,406.51,23969.33,0.0,3713.61,414.89,373.23,24872.23,21884.03,0.0
2024-09-13 22:00:00,0.0,0.0,0.0,778.57,408.06,23475.6,0.0,3655.84,401.63,373.88,24896.47,21877.8,0.0
2024-09-13 22:15:00,0.0,0.0,0.0,774.49,400.04,23402.93,0.0,3622.04,382.66,373.11,24792.47,21882.8,0.0
2024-09-13 22:30:00,0.0,0.0,0.0,739.15,399.19,22938.23,0.0,3618.21,369.66,374.31,24628.0,21893.17,0.0
2024-09-13 22:45:00,0.0,0.0,0.0,642.48,397.24,21988.9,0.0,3623.82,368.47,373.53,24439.3,21897.03,0.0
2024-09-13 23:00:00,0.0,0.0,0.0,637.33,398.24,21396.17,0.0,3619.77,368.46,374.56,24425.87,21895.47,0.0
2024-09-13 23:15:00,0.0,0.0,0.0,627.53,401.07,20773.17,0.0,3596.27,368.57,374.42,24315.3,21907.43,0.0
2024-09-13 23:30:00,0.0,0.0,0.0,630.86,337.13,19695.2,0.0,3603.26,369.08,373.95,24332.03,21912.77,0.0
2024-09-13 23:45:00,0.0,0.0,0.0,387.36,339.06,18686.4,0.0,3643.34,369.12,373.53,24223.2,21913.67,0.0
2024-09-14 00:00:00,0.0,0.0,0.0,50.34,353.65,17518.87,0.0,3636.79,371.33,374.99,24075.47,21919.13,0.0
2024-09-14 00:15:00,0.0,0.0,0.0,1.68,371.26,16542.27,0.0,3624.22,371.71,375.33,23804.03,21936.43,0.0
2024-09-14 00:30:00,0.0,0.0,0.0,1.62,374.29,15727.57,0.0,3632.06,372.77,374.09,23783.77,21925.8,0.0
2024-09-14 00:45:00,0.0,0.0,0.0,1.65,373.45,14503.67,0.0,3630.42,372.72,374.03,24139.27,21925.53,0.0
2024-09-14 01:00:00,0.0,0.0,0.0,1.55,374.14,13862.83,0.0,3644.24,370.29,374.88,24072.27,21926.73,0.0
2024-09-14 01:15:00,0.0,0.0,0.0,1.71,372.2,13266.23,0.0,3660.96,368.55,372.2,23887.07,21931.37,0.0
2024-09-14 01:30:00,0.0,0.0,0.0,1.61,373.15,12605.47,0.0,3654.45,368.05,374.52,23907.4,21935.8,0.0
2024-09-14 01:45:00,0.0,0.0,0.0,1.68,374.96,12196.57,0.0,3622.55,369.06,376.81,24110.1,21938.2,0.0
2024-09-14 02:00:00,0.0,0.0,0.0,1.68,373.02,11668.0,0.0,3626.84,368.31,377.33,24079.73,21939.13,0.0
2024-09-14 02:15:00,0.0,0.0,0.0,-67.76,371.29,11688.7,0.0,3588.53,369.12,376.39,23466.03,21946.07,0.0
2024-09-14 02:30:00,0.0,0.0,0.0,-203.83,372.45,11750.23,0.0,3570.48,367.91,373.75,23178.07,21941.33,0.0
2024-09-14 02:45:00,0.0,0.0,0.0,-204.0,369.78,11585.93,0.0,3595.04,368.57,373.25,22970.33,21939.2,0.0
2024-09-14 03:00:00,0.0,0.0,0.0,-203.83,375.27,11162.23,0.0,3594.95,368.42,367.09,22735.6,21948.03,0.0
2024-09-14 03:15:00,0.0,0.0,0.0,-203.4,377.75,11190.8,0.0,3597.52,368.35,356.64,22669.27,21944.97,0.0
2024-09-14 03:30:00,0.0,0.0,0.0,-202.92,378.71,10934.67,0.0,3627.13,367.94,345.99,22616.63,21956.13,0.0
2024-09-14 03:45:00,0.0,0.0,0.0,-203.16,377.28,10635.6,0.0,3625.96,367.76,337.26,22603.53,21948.13,0.0
2024-09-14 04:00:00,0.0,0.0,13.77,-202.42,379.79,10598.6,0.0,3609.68,367.81,329.6,22590.57,21966.87,13.77
2024-09-14 04:15:00,0.0,0.0,14.37,-202.66,378.5,10439.97,0.0,3586.09,368.26,315.22,22592.97,21976.0,14.37
2024-09-14 04:30:00,0.0,0.0,14.73,-210.88,378.3,10391.23,0.0,3570.37,368.61,300.04,22606.2,21972.6,14.73
2024-09-14 04:45:00,0.0,0.0,14.49,-707.64,382.0,10724.07,0.0,3552.25,368.35,299.34,22716.47,21975.17,14.49
2024-09-14 05:00:00,0.0,0.0,14.64,-976.36,376.05,11028.2,0.0,3522.8,368.34,276.87,22901.4,21971.6,14.64
2024-09-14 05:15:00,0.0,0.0,14.32,-1135.58,377.25,11353.53,0.0,3505.8,368.75,247.46,22929.1,21975.47,14.32
2024-09-14 05:30:00,0.0,0.0,13.97,-1135.21,378.01,11432.2,0.0,3500.37,368.71,229.97,22898.07,21962.23,13.97
2024-09-14 05:45:00,0.0,0.0,14.14,-1132.75,379.26,11636.03,0.0,3504.49,367.9,225.11,22856.13,21955.97,14.14
2024-09-14 06:00:00,0.0,0.0,14.15,-1131.69,381.86,11589.77,0.0,3508.61,369.08,187.52,22975.3,21957.23,14.15
2024-09-14 06:15:00,0.0,0.0,15.0,-1136.11,382.2,11948.6,0.0,3535.6,368.51,190.51,22944.53,21964.37,15.0
2024-09-14 06:30:00,0.0,0.0,27.84,-905.8,382.82,12009.27,0.0,3550.4,368.6,191.12,22952.93,21954.53,27.84
2024-09-14 06:45:00,0.0,0.0,92.7,-904.68,382.67,12277.2,0.0,3533.99,368.5,191.07,22843.8,21963.4,92.7
2024-09-14 07:00:00,0.0,0.0,227.64,-924.76,384.95,12348.17,0.0,3511.71,368.06,192.42,22923.23,21962.53,227.64
2024-09-14 07:15:00,0.0,0.0,448.25,-949.12,384.45,12772.77,0.0,3487.03,368.63,193.46,22798.87,21973.83,448.25
2024-09-14 07:30:00,0.0,0.0,699.82,-582.57,380.76,12629.9,0.0,3456.87,368.3,191.86,22469.67,21972.93,699.82
2024-09-14 07:45:00,0.0,0.0,980.18,-375.67,381.93,12726.97,0.0,3408.64,368.38,192.05,21846.97,21946.7,980.18
2024-09-14 08:00:00,0.0,0.0,1347.19,-374.63,435.53,13098.87,0.0,3381.39,368.06,192.44,21026.17,21945.37,1347.19
2024-09-14 08:15:00,0.0,0.0,1804.57,-374.48,448.53,13865.27,0.0,3353.42,368.68,192.48,20384.9,21949.27,1804.57
2024-09-14 08:30:00,0.0,0.0,2192.6,-255.55,467.25,14504.73,0.0,3317.24,368.35,193.07,19897.37,21938.77,2192.6
2024-09-14 08:45:00,0.0,0.0,2563.82,-427.65,464.14,15053.6,0.0,3281.03,368.22,192.94,19743.17,21929.7,2563.82
2024-09-14 09:00:00,0.0,0.0,2920.65,-424.6,630.98,15244.9,0.0,3255.14,370.37,191.3,19643.87,21933.23,2920.65
2024-09-14 09:15:00,0.0,0.0,3196.54,-602.51,668.11,16066.53,0.0,3214.17,370.74,192.35,19441.9,21936.43,3196.54
2024-09-14 09:30:00,0.0,0.0,3485.39,-687.4,669.74,16432.8,0.0,3181.23,370.23,192.87,19241.3,21945.27,3485.39
2024-09-14 09:45:00,0.0,0.0,3763.86,-687.7,645.16,16738.67,0.0,3154.2,324.91,192.26,19041.8,21917.83,3763.86
2024-09-14 10:00:00,0.0,0.0,4003.78,-729.67,654.03,17514.13,0.0,3112.47,296.87,191.78,18822.87,21902.87,4003.78
2024-09-14 10:15:00,0.0,0.0,4317.34,-816.29,676.25,17960.2,0.0,2717.51,297.65,192.4,19080.83,21883.0,4317.34
2024-09-14 10:30:00,0.0,0.0,4397.19,-807.82,675.96,18185.4,0.0,2578.98,297.52,192.08,19145.33,21896.03,4397.19
2024-09-14 10:45:00,0.0,0.0,4560.01,-816.95,654.88,18233.67,0.0,2545.73,298.41,193.82,19216.4,21887.87,4560.01
2024-09-14 11:00:00,0.0,0.0,4661.13,-811.25,608.19,17920.57,0.0,2497.41,297.87,193.23,19318.03,21884.97,4661.13
2024-09-14 11:15:00,0.0,0.0,4834.64,-1084.12,606.03,18369.93,0.0,2467.34,298.21,190.87,19287.3,21883.1,4834.64
2024-09-14 11:30:00,0.0,0.0,5094.99,-1482.81,625.24,18372.1,0.0,2470.83,297.96,191.56,19451.93,21870.53,5094.99
2024-09-14 11:45:00,0.0,0.0,5129.07,-1692.08,631.25,18335.47,0.0,2465.53,297.96,192.14,19542.1,21871.13,5129.07
2024-09-14 12:00:00,0.0,0.0,5152.69,-1915.04,302.9,18325.37,0.0,2484.44,298.01,191.06,19657.3,21872.2,5152.69
2024-09-14 12:15:00,0.0,0.0,5316.05,-1912.5,268.09,18299.97,0.0,2462.49,297.71,192.23,19788.8,21871.43,5316.05
2024-09-14 12:30:00,0.0,0.0,5378.56,-1914.96,268.45,18183.83,0.0,2468.23,297.8,192.82,19797.03,21885.1,5378.56
2024-09-14 12:45:00,0.0,0.0,5448.03,-1909.87,268.9,18374.03,0.0,2491.52,297.94,192.39,19672.1,21873.73,5448.03
2024-09-14 13:00:00,0.0,0.0,5377.21,-1647.13,282.83,18259.23,0.0,2581.58,297.9,192.39,19825.37,21877.2,5377.21
2024-09-14 13:15:00,0.0,0.0,5317.02,-1598.05,273.42,18400.7,0.0,2662.65,297.5,192.4,19805.43,21877.87,5317.02
2024-09-14 13:30:00,0.0,0.0,5218.58,-1388.61,282.5,18451.57,0.0,2689.74,297.7,192.3,20074.47,21885.3,5218.58
2024-09-14 13:45:00,0.0,0.0,5077.39,-1354.16,276.81,18311.37,0.0,2773.47,297.46,192.44,20233.0,21866.57,5077.39
2024-09-14 14:00:00,0.0,0.0,5053.61,-1077.29,359.24,18215.5,0.0,2904.5,297.79,191.77,20375.8,21860.9,5053.61
2024-09-14 14:15:00,0.0,0.0,4972.29,-978.03,358.8,18421.8,0.0,2985.96,297.66,191.71,20244.97,21853.93,4972.29
2024-09-14 14:30:00,0.0,0.0,4820.67,-664.31,365.25,18452.93,0.0,3033.8,298.16,191.61,20307.47,21854.63,4820.67
2024-09-14 14:45:00,0.0,0.0,4666.11,-533.85,348.92,18726.07,0.0,3107.11,298.32,191.1,20418.93,21865.27,4666.11
2024-09-14 15:00:00,0.0,0.0,4517.78,-287.81,437.66,18683.97,0.0,3137.17,303.0,191.7,20344.5,21854.87,4517.78
2024-09-14 15:15:00,0.0,0.0,4268.67,-292.91,482.0,19233.3,0.0,3268.63,302.28,192.55,20227.43,21855.8,4268.67
2024-09-14 15:30:00,0.0,0.0,4019.64,-134.04,487.68,19517.83,0.0,3322.33,318.79,191.67,20525.97,21845.37,4019.64
2024-09-14 15:45:00,0.0,0.0,3734.38,-52.01,496.68,20436.33,0.0,3335.56,350.46,191.17,20360.83,21848.47,3734.38
2024-09-14 16:00:00,0.0,0.0,3432.66,64.0,555.02,21143.9,0.0,3364.71,391.53,191.56,20265.37,21856.4,3432.66
2024-09-14 16:15:00,0.0,0.0,3041.73,573.56,518.72,21834.4,0.0,3512.32,394.7,193.05,20085.83,21850.67,3041.73
2024-09-14 16:30:00,0.0,0.0,2703.1,780.01,566.69,22313.5,0.0,3541.9,385.68,191.93,20181.8,21850.3,2703.1
2024-09-14 16:45:00,0.0,0.0,2361.42,798.49,566.25,23077.2,0.0,3573.82,382.72,190.84,20284.4,21861.3,2361.42
2024-09-14 17:00:00,0.0,0.0,2009.24,807.7,561.14,23604.83,0.0,3618.11,393.73,190.92,20576.93,21847.83,2009.24
2024-09-14 17:15:00,0.0,0.0,1573.6,1016.27,560.22,24275.4,0.0,3910.16,411.96,191.65,20772.27,21858.67,1573.6
2024-09-14 17:30:00,0.0,0.0,1197.33,1399.5,570.91,24543.4,0.0,4058.34,423.39,192.38,20870.97,21853.47,1197.33
2024-09-14 17:45:00,0.0,0.0,861.23,2071.86,541.31,24761.6,0.0,4113.89,421.22,192.17,20782.7,21854.97,861.23
2024-09-14 18:00:00,0.0,0.0,566.94,2159.26,598.42,25352.8,0.0,4164.64,405.2,190.87,20664.6,21863.87,566.94
2024-09-14 18:15:00,0.0,0.0,269.24,2109.66,597.47,25384.4,0.0,4305.67,409.46,191.41,20934.57,21872.63,269.24
2024-09-14 18:30:00,0.0,0.0,108.19,2227.48,546.22,25622.8,0.0,4353.36,412.41,192.23,20897.03,21882.1,108.19
2024-09-14 18:45:00,0.0,0.0,38.09,2218.44,445.82,26091.93,0.0,4346.7,425.12,191.38,21043.43,21870.1,38.09
2024-09-14 19:00:00,0.0,0.0,21.47,2278.37,489.25,26333.2,0.0,4339.4,433.72,190.94,21132.7,21867.03,21.47
2024-09-14 19:15:00,0.0,0.0,12.41,2228.23,460.22,26057.8,0.0,4355.89,429.46,190.76,21114.37,21860.5,12.41
2024-09-14 19:30:00,0.0,0.0,7.96,2230.94,458.92,25958.23,0.0,4366.24,424.76,190.7,21044.87,21867.13,7.96
2024-09-14 19:45:00,0.0,0.0,3.02,2198.49,455.35,25781.9,0.0,4340.88,416.58,191.96,20848.1,21862.13,3.02
2024-09-14 20:00:00,0.0,0.0,0.0,2211.7,455.33,25191.07,0.0,4291.38,405.25,193.21,20826.17,21853.03,0.0
2024-09-14 20:15:00,0.0,0.0,0.0,2228.44,430.54,24921.83,0.0,4226.31,402.39,192.28,20639.0,21839.33,0.0
2024-09-14 20:30:00,0.0,0.0,0.0,2233.44,413.85,24182.67,0.0,4172.63,402.09,191.82,20651.43,21838.7,0.0
2024-09-14 20:45:00,0.0,0.0,0.0,2175.73,359.21,23313.0,0.0,4103.24,399.42,190.92,20824.47,21826.27,0.0
2024-09-14 21:00:00,0.0,0.0,0.0,2127.96,270.33,22836.23,0.0,4034.31,380.09,192.59,20593.93,21823.0,0.0
2024-09-14 21:15:00,0.0,0.0,0.0,2125.14,112.63,22635.77,0.0,3939.9,369.97,192.48,20402.23,21818.83,0.0
2024-09-14 21:30:00,0.0,0.0,0.0,2198.33,102.27,22247.1,0.0,3795.0,368.11,192.36,20475.27,21819.67,0.0
2024-09-14 21:45:00,0.0,0.0,0.0,2103.17,102.15,21350.03,0.0,3724.08,368.5,191.46,20426.07,21831.67,0.0
2024-09-14 22:00:00,0.0,0.0,0.0,951.88,102.8,21973.23,0.0,3688.98,368.83,190.9,20698.27,21827.77,0.0
2024-09-14 22:15:00,0.0,0.0,0.0,743.15,102.88,21774.93,0.0,3634.96,368.14,191.62,21074.07,21845.1,0.0
2024-09-14 22:30:00,0.0,0.0,0.0,489.54,97.89,21256.8,0.0,3566.24,368.18,191.53,21101.93,21833.73,0.0
2024-09-14 22:45:00,0.0,0.0,0.0,362.04,94.56,20528.5,0.0,3513.71,368.64,191.95,21189.17,21837.73,0.0
2024-09-14 23:00:00,0.0,0.0,0.0,293.31,93.05,20032.3,0.0,3484.64,368.07,192.31,21161.23,21842.6,0.0
2024-09-14 23:15:00,0.0,0.0,0.0,240.5,93.02,19191.4,0.0,3460.27,368.16,191.96,20999.6,21854.77,0.0
2024-09-14 23:30:00,0.0,0.0,0.0,50.09,93.35,18618.37,0.0,3442.28,368.5,192.58,20885.7,21850.03,0.0
2024-09-14 23:45:00,0.0,0.0,0.0,1.58,93.27,17928.33,0.0,3417.51,368.13,192.37,20643.7,21843.23,0.0
2024-09-15 00:00:00,0.0,0.0,0.0,1.52,110.36,17052.27,0.0,3404.46,369.0,191.77,20279.83,21859.53,0.0
2024-09-15 00:15:00,0.0,0.0,0.0,1.48,119.03,15998.53,0.0,3434.02,368.5,190.88,20097.67,21854.73,0.0
2024-09-15 00:30:00,0.0,0.0,0.0,1.58,119.28,15168.73,0.0,3424.69,367.87,192.11,20221.07,21860.77,0.0
2024-09-15 00:45:00,0.0,0.0,0.0,1.7,119.13,14223.27,0.0,3454.18,368.22,190.9,20397.37,21871.6,0.0
2024-09-15 01:00:00,0.0,0.0,0.0,1.55,119.22,13103.9,0.0,3557.0,365.95,190.23,20440.8,21893.6,0.0
2024-09-15 01:15:00,0.0,0.0,0.0,1.62,118.74,12470.83,0.0,3561.51,364.64,191.93,20359.87,21890.8,0.0
2024-09-15 01:30:00,0.0,0.0,0.0,1.58,119.12,11613.27,0.0,3571.13,353.04,190.77,20435.73,21898.07,0.0
2024-09-15 01:45:00,0.0,0.0,0.0,1.58,119.25,11176.1,0.0,3585.6,341.65,187.61,20510.03,21888.4,0.0
2024-09-15 02:00:00,0.0,0.0,0.0,1.58,119.45,10815.63,0.0,3591.97,298.93,186.22,20630.03,21886.93,0.0
2024-09-15 02:15:00,0.0,0.0,0.0,-2.81,119.73,9839.17,0.0,3598.15,297.3,187.78,20888.23,21895.1,0.0
2024-09-15 02:30:00,0.0,0.0,0.0,-263.54,119.76,9483.94,0.0,3595.82,297.63,189.99,21034.9,21901.23,0.0
2024-09-15 02:45:00,0.0,0.0,0.0,-465.43,119.94,9321.03,0.0,3608.26,297.21,189.8,21015.17,21879.43,0.0
2024-09-15 03:00:00,0.0,0.0,0.0,-804.54,127.84,9620.96,0.0,3590.48,297.49,189.15,21015.33,21876.07,0.0
2024-09-15 03:15:00,0.0,0.0,0.0,-803.94,127.8,9505.32,0.0,3450.57,297.34,190.19,20964.17,21886.33,0.0
2024-09-15 03:30:00,0.0,0.0,0.0,-804.14,127.82,9302.82,0.0,3450.51,297.49,189.58,20939.13,21858.07,0.0
2024-09-15 03:45:00,0.0,0.0,0.0,-805.25,127.79,9185.15,0.0,3459.81,297.85,187.94,20926.47,21858.57,0.0
2024-09-15 04:00:00,0.0,0.0,13.83,-1174.37,128.8,9224.47,0.0,3466.78,297.67,187.89,20901.03,21845.47,13.83
2024-09-15 04:15:00,0.0,0.0,14.78,-1498.57,128.14,9515.5,0.0,3478.05,297.97,187.58,20930.57,21846.97,14.78
2024-09-15 04:30:00,0.0,0.0,14.47,-1408.72,128.02,9552.45,0.0,3460.45,297.38,187.54,20844.87,21848.0,14.47
2024-09-15 04:45:00,0.0,0.0,14.54,-1403.42,128.04,9589.17,0.0,3451.92,298.09,186.14,20692.37,21858.17,14.54
2024-09-15 05:00:00,0.0,0.0,14.9,-1290.9,128.24,9492.71,0.0,3474.19,297.91,185.24,20715.67,21869.0,14.9
2024-09-15 05:15:00,0.0,0.0,14.19,-1289.64,128.21,9904.0,0.0,3475.02,297.99,181.63,20710.13,21862.4,14.19
2024-09-15 05:30:00,0.0,0.0,14.27,-1287.58,127.94,10238.0,0.0,3492.35,298.05,182.14,20522.53,21864.0,14.27
2024-09-15 05:45:00,0.0,0.0,14.43,-1287.96,128.18,10450.6,0.0,3493.8,297.7,181.29,20364.3,21852.1,14.43
2024-09-15 06:00:00,0.0,0.0,14.58,-1285.94,128.83,10473.93,0.0,3481.66,297.77,180.79,20337.2,21851.43,14.58
2024-09-15 06:15:00,0.0,0.0,14.47,-1286.5,127.89,10730.7,0.0,3476.04,297.88,182.22,20489.37,21842.2,14.47
2024-09-15 06:30:00,0.0,0.0,24.24,-1033.72,127.36,10783.47,0.0,3497.2,308.23,181.48,20371.57,21846.9,24.24
2024-09-15 06:45:00,0.0,0.0,83.77,-593.45,127.52,10658.4,0.0,3484.16,313.36,183.72,20094.03,21844.67,83.77
2024-09-15 07:00:00,0.0,0.0,224.92,-593.11,127.74,10847.67,0.0,3509.24,333.52,187.99,19894.27,21843.4,224.92
2024-09-15 07:15:00,0.0,0.0,459.3,-262.29,126.95,11054.93,0.0,3518.2,368.07,188.0,19183.43,21857.13,459.3
