no,date,hour,minute,measured_kWh,realtime_kWh,is_weekday
7908,20240822,9,0,973.44,973.44,True
7909,20240822,9,15,975.84,975.36,True
7910,20240822,9,30,972.48,971.52,True
7911,20240822,9,45,963.84,963.84,True
7912,20240822,10,0,970.56,971.52,True
7913,20240822,10,15,976.8,975.36,True
7914,20240822,10,30,985.44,986.88,True
7915,20240822,10,45,973.92,973.44,True
7916,20240822,11,0,984.0,984.96,True
7917,20240822,11,15,979.68,979.2,True
7918,20240822,11,30,977.76,977.28,True
7919,20240822,11,45,985.44,984.96,True
7920,20240822,12,0,980.64,981.12,True
7921,20240822,12,15,986.88,986.88,True
7922,20240822,12,30,983.52,983.04,True
7923,20240822,12,45,986.4,986.88,True
7924,20240822,13,0,987.84,988.8,True
7925,20240822,13,15,1002.24,1000.32,True
7926,20240822,13,30,1002.72,1004.16,True
7927,20240822,13,45,1005.6,1004.16,True
7928,20240822,14,0,1004.64,1006.08,True
7929,20240822,14,15,985.44,984.96,True
7930,20240822,14,30,1009.92,1009.92,True
7931,20240822,14,45,1005.6,1006.08,True
7932,20240822,15,0,1012.32,1011.84,True
7933,20240822,15,15,1011.84,1011.84,True
7934,20240822,15,30,1013.28,1013.76,True
7935,20240822,15,45,1008.48,1008.0,True
7936,20240822,16,0,1004.64,1004.16,True
7937,20240822,16,15,999.36,1000.32,True
7938,20240822,16,30,1004.64,1004.16,True
7939,20240822,16,45,1002.72,1002.24,True
7940,20240822,17,0,1003.68,1004.16,True
7941,20240822,17,15,1001.28,1000.32,True
7942,20240822,17,30,1004.64,1006.08,True
7943,20240822,17,45,993.6,992.64,True
7944,20240822,18,0,977.76,979.2,True
7945,20240822,18,15,942.24,940.8,True
7946,20240822,18,30,945.6,946.56,True
7947,20240822,18,45,928.8,929.28,True
7948,20240822,19,0,929.28,929.28,True
7949,20240822,19,15,920.16,919.68,True
7950,20240822,19,30,912.0,912.0,True
7951,20240822,19,45,927.84,927.36,True
7952,20240822,20,0,927.36,927.36,True
7953,20240822,20,15,933.12,933.12,True
7954,20240822,20,30,928.8,929.28,True
7955,20240822,20,45,931.2,931.2,True
7956,20240822,21,0,930.24,929.28,True
7957,20240822,21,15,931.68,931.2,True
7958,20240822,21,30,929.28,931.2,True
7959,20240822,21,45,920.16,919.68,True
7960,20240822,22,0,917.76,917.76,True
7961,20240822,22,15,918.72,917.76,True
7962,20240822,22,30,926.88,927.36,True
7963,20240822,22,45,914.88,913.92,True
7964,20240822,23,0,919.2,919.68,True
7965,20240822,23,15,906.72,908.16,True
7966,20240822,23,30,921.6,919.68,True
7967,20240822,23,45,920.16,921.6,True
7968,20240823,0,0,919.2,919.68,True
7969,20240823,0,15,918.24,917.76,True
7970,20240823,0,30,919.68,919.68,True
7971,20240823,0,45,921.6,921.6,True
7972,20240823,1,0,916.8,917.76,True
7973,20240823,1,15,923.52,923.52,True
7974,20240823,1,30,911.52,912.0,True
7975,20240823,1,45,908.16,906.24,True
7976,20240823,2,0,903.36,904.32,True
7977,20240823,2,15,918.72,917.76,True
7978,20240823,2,30,918.24,919.68,True
7979,20240823,2,45,912.96,912.0,True
7980,20240823,3,0,902.4,902.4,True
7981,20240823,3,15,904.8,906.24,True
7982,20240823,3,30,910.56,910.08,True
7983,20240823,3,45,896.64,896.64,True
7984,20240823,4,0,899.04,898.56,True
7985,20240823,4,15,902.88,902.4,True
7986,20240823,4,30,907.68,908.16,True
7987,20240823,4,45,895.68,896.64,True
7988,20240823,5,0,900.48,898.56,True
7989,20240823,5,15,899.52,900.48,True
7990,20240823,5,30,910.56,910.08,True
7991,20240823,5,45,906.24,906.24,True
7992,20240823,6,0,910.56,910.08,True
7993,20240823,6,15,914.88,915.84,True
7994,20240823,6,30,912.48,912.0,True
7995,20240823,6,45,915.36,915.84,True
7996,20240823,7,0,918.24,917.76,True
7997,20240823,7,15,960.48,961.92,True
7998,20240823,7,30,979.68,979.2,True
7999,20240823,7,45,983.52,983.04,True
8000,20240823,8,0,975.36,975.36,True
8001,20240823,8,15,979.68,979.2,True
8002,20240823,8,30,982.56,983.04,True
8003,20240823,8,45,994.08,994.56,True
8004,20240823,9,0,992.16,992.64,True
8005,20240823,9,15,994.08,992.64,True
8006,20240823,9,30,995.04,996.48,True
8007,20240823,9,45,995.52,994.56,True
8008,20240823,10,0,987.36,988.8,True
8009,20240823,10,15,991.2,990.72,True
8010,20240823,10,30,991.2,990.72,True
8011,20240823,10,45,988.8,988.8,True
8012,20240823,11,0,998.88,998.4,True
8013,20240823,11,15,987.84,988.8,True
8014,20240823,11,30,987.36,986.88,True
8015,20240823,11,45,993.6,992.64,True
8016,20240823,12,0,996.0,996.48,True
8017,20240823,12,15,994.08,994.56,True
8018,20240823,12,30,997.92,998.4,True
8019,20240823,12,45,996.0,996.48,True
8020,20240823,13,0,995.04,994.56,True
8021,20240823,13,15,997.44,996.48,True
8022,20240823,13,30,999.84,1000.32,True
8023,20240823,13,45,994.56,994.56,True
8024,20240823,14,0,960.48,960.0,True
8025,20240823,14,15,1004.64,1004.16,True
8026,20240823,14,30,1010.4,1011.84,True
8027,20240823,14,45,1021.44,1021.44,True
8028,20240823,15,0,1010.4,1009.92,True
8029,20240823,15,15,1013.76,1013.76,True
8030,20240823,15,30,1003.68,1004.16,True
8031,20240823,15,45,1012.8,1011.84,True
8032,20240823,16,0,998.4,998.4,True
8033,20240823,16,15,997.44,998.4,True
8034,20240823,16,30,999.36,998.4,True
8035,20240823,16,45,1008.48,1008.0,True
8036,20240823,17,0,1003.68,1004.16,True
8037,20240823,17,15,999.84,1000.32,True
8038,20240823,17,30,995.52,996.48,True
8039,20240823,17,45,974.88,973.44,True
8040,20240823,18,0,970.08,971.52,True
8041,20240823,18,15,941.28,940.8,True
8042,20240823,18,30,944.64,944.64,True
8043,20240823,18,45,924.96,925.44,True
8044,20240823,19,0,924.0,923.52,True
8045,20240823,19,15,930.24,929.28,True
8046,20240823,19,30,912.0,912.0,True
8047,20240823,19,45,914.4,915.84,True
8048,20240823,20,0,919.2,917.76,True
8049,20240823,20,15,909.6,910.08,True
8050,20240823,20,30,906.24,906.24,True
8051,20240823,20,45,901.44,902.4,True
8052,20240823,21,0,904.32,904.32,True
8053,20240823,21,15,910.08,910.08,True
8054,20240823,21,30,901.92,900.48,True
8055,20240823,21,45,915.36,915.84,True
8056,20240823,22,0,908.16,908.16,True
8057,20240823,22,15,906.24,906.24,True
8058,20240823,22,30,905.76,906.24,True
8059,20240823,22,45,904.32,904.32,True
8060,20240823,23,0,909.6,910.08,True
8061,20240823,23,15,905.76,904.32,True
8062,20240823,23,30,907.2,908.16,True
8063,20240823,23,45,909.12,908.16,True
8064,20240824,0,0,901.2,901.44,False
8065,20240824,0,15,893.28,894.72,False
8066,20240824,0,30,882.24,881.28,False
8067,20240824,0,45,877.44,877.44,False
8068,20240824,1,0,893.76,894.72,False
8069,20240824,1,15,896.64,896.64,False
8070,20240824,1,30,901.44,900.48,False
8071,20240824,1,45,900.0,900.48,False
8072,20240824,2,0,890.88,890.88,False
8073,20240824,2,15,890.88,890.88,False
8074,20240824,2,30,895.2,894.72,False
8075,20240824,2,45,895.68,896.64,False
8076,20240824,3,0,890.4,888.96,False
8077,20240824,3,15,888.96,890.88,False
8078,20240824,3,30,887.52,887.04,False
8079,20240824,3,45,898.56,898.56,False
8080,20240824,4,0,885.6,885.12,False
8081,20240824,4,15,892.32,892.8,False
8082,20240824,4,30,895.2,894.72,False
8083,20240824,4,45,900.96,900.48,False
8084,20240824,5,0,889.92,890.88,False
8085,20240824,5,15,903.84,904.32,False
8086,20240824,5,30,900.96,900.48,False
8087,20240824,5,45,904.8,904.32,False
8088,20240824,6,0,898.56,898.56,False
8089,20240824,6,15,905.76,906.24,False
8090,20240824,6,30,904.8,904.32,False
8091,20240824,6,45,904.8,904.32,False
8092,20240824,7,0,906.72,906.24,False
8093,20240824,7,15,897.6,898.56,False
8094,20240824,7,30,909.6,910.08,False
8095,20240824,7,45,905.28,904.32,False
8096,20240824,8,0,911.04,912.0,False
8097,20240824,8,15,911.52,910.08,False
8098,20240824,8,30,912.96,913.92,False
8099,20240824,8,45,907.68,908.16,False
8100,20240824,9,0,905.76,904.32,False
8101,20240824,9,15,907.2,908.16,False
8102,20240824,9,30,911.52,912.0,False
8103,20240824,9,45,911.04,910.08,False
8104,20240824,10,0,909.12,910.08,False
8105,20240824,10,15,923.04,923.52,False
8106,20240824,10,30,923.04,921.6,False
8107,20240824,10,45,922.56,923.52,False
8108,20240824,11,0,916.32,915.84,False
8109,20240824,11,15,923.04,923.52,False
8110,20240824,11,30,920.64,919.68,False
8111,20240824,11,45,921.12,921.6,False
8112,20240824,12,0,923.52,923.52,False
8113,20240824,12,15,925.92,925.44,False
8114,20240824,12,30,921.12,921.6,False
8115,20240824,12,45,919.68,919.68,False
8116,20240824,13,0,914.88,913.92,False
8117,20240824,13,15,910.08,912.0,False
8118,20240824,13,30,918.24,917.76,False
8119,20240824,13,45,908.16,908.16,False
8120,20240824,14,0,920.64,919.68,False
8121,20240824,14,15,927.36,927.36,False
8122,20240824,14,30,927.36,927.36,False
8123,20240824,14,45,920.16,921.6,False
8124,20240824,15,0,923.04,921.6,False
8125,20240824,15,15,920.64,921.6,False
8126,20240824,15,30,917.76,917.76,False
8127,20240824,15,45,921.6,921.6,False
8128,20240824,16,0,922.08,921.6,False
8129,20240824,16,15,926.88,927.36,False
8130,20240824,16,30,919.68,919.68,False
8131,20240824,16,45,922.08,921.6,False
8132,20240824,17,0,919.2,919.68,False
8133,20240824,17,15,925.44,925.44,False
8134,20240824,17,30,921.6,921.6,False
8135,20240824,17,45,923.52,923.52,False
8136,20240824,18,0,926.88,927.36,False
8137,20240824,18,15,924.0,923.52,False
8138,20240824,18,30,921.6,921.6,False
8139,20240824,18,45,917.28,917.76,False
8140,20240824,19,0,917.76,917.76,False
8141,20240824,19,15,912.96,912.0,False
8142,20240824,19,30,918.24,917.76,False
8143,20240824,19,45,912.48,913.92,False
8144,20240824,20,0,912.96,912.0,False
8145,20240824,20,15,909.12,910.08,False
8146,20240824,20,30,904.8,904.32,False
8147,20240824,20,45,906.24,906.24,False
8148,20240824,21,0,903.36,902.4,False
8149,20240824,21,15,912.96,913.92,False
8150,20240824,21,30,901.92,902.4,False
8151,20240824,21,45,911.04,910.08,False
8152,20240824,22,0,911.04,910.08,False
8153,20240824,22,15,908.64,910.08,False
8154,20240824,22,30,903.84,904.32,False
8155,20240824,22,45,900.96,900.48,False
8156,20240824,23,0,904.32,904.32,False
8157,20240824,23,15,899.52,898.56,False
8158,20240824,23,30,898.08,898.56,False
8159,20240824,23,45,898.08,898.56,False
8160,20240825,0,0,902.16,902.4,False
8161,20240825,0,15,906.24,906.24,False
8162,20240825,0,30,904.32,904.32,False
8163,20240825,0,45,903.36,902.4,False
8164,20240825,1,0,906.24,906.24,False
8165,20240825,1,15,913.92,913.92,False
8166,20240825,1,30,910.08,910.08,False
8167,20240825,1,45,903.36,904.32,False
8168,20240825,2,0,901.44,900.48,False
8169,20240825,2,15,911.52,912.0,False
8170,20240825,2,30,905.76,906.24,False
8171,20240825,2,45,905.28,904.32,False
8172,20240825,3,0,904.32,904.32,False
8173,20240825,3,15,903.36,904.32,False
8174,20240825,3,30,900.96,900.48,False
8175,20240825,3,45,901.44,900.48,False
8176,20240825,4,0,904.32,906.24,False
8177,20240825,4,15,904.8,904.32,False
8178,20240825,4,30,897.12,896.64,False
8179,20240825,4,45,886.08,887.04,False
8180,20240825,5,0,898.56,898.56,False
8181,20240825,5,15,890.4,888.96,False
8182,20240825,5,30,891.36,892.8,False
8183,20240825,5,45,892.32,890.88,False
8184,20240825,6,0,889.44,890.88,False
8185,20240825,6,15,889.44,888.96,False
8186,20240825,6,30,892.8,892.8,False
8187,20240825,6,45,893.76,892.8,False
8188,20240825,7,0,889.44,888.96,False
8189,20240825,7,15,892.32,892.8,False
8190,20240825,7,30,887.52,887.04,False
8191,20240825,7,45,891.36,892.8,False
8192,20240825,8,0,890.88,890.88,False
8193,20240825,8,15,888.96,888.96,False
8194,20240825,8,30,887.04,887.04,False
8195,20240825,8,45,891.36,890.88,False
8196,20240825,9,0,896.16,896.64,False
8197,20240825,9,15,893.28,892.8,False
8198,20240825,9,30,888.0,888.96,False
8199,20240825,9,45,895.2,894.72,False
8200,20240825,10,0,895.68,894.72,False
8201,20240825,10,15,894.24,894.72,False
8202,20240825,10,30,895.68,894.72,False
8203,20240825,10,45,892.8,892.8,False
8204,20240825,11,0,900.48,902.4,False
8205,20240825,11,15,900.0,898.56,False
8206,20240825,11,30,900.0,900.48,False
8207,20240825,11,45,897.6,896.64,False
8208,20240825,12,0,896.64,896.64,False
8209,20240825,12,15,884.64,885.12,False
8210,20240825,12,30,884.64,885.12,False
8211,20240825,12,45,888.96,888.96,False
8212,20240825,13,0,888.0,888.96,False
8213,20240825,13,15,887.52,887.04,False
8214,20240825,13,30,893.28,892.8,False
8215,20240825,13,45,891.84,890.88,False
8216,20240825,14,0,882.24,883.2,False
8217,20240825,14,15,887.04,887.04,False
8218,20240825,14,30,887.52,887.04,False
8219,20240825,14,45,896.64,896.64,False
8220,20240825,15,0,887.04,887.04,False
8221,20240825,15,15,891.36,892.8,False
8222,20240825,15,30,891.84,890.88,False
8223,20240825,15,45,882.72,883.2,False
8224,20240825,16,0,883.68,883.2,False
8225,20240825,16,15,886.56,887.04,False
8226,20240825,16,30,886.56,885.12,False
8227,20240825,16,45,886.08,887.04,False
8228,20240825,17,0,890.4,890.88,False
8229,20240825,17,15,881.28,881.28,False
8230,20240825,17,30,884.64,885.12,False
8231,20240825,17,45,892.8,890.88,False
8232,20240825,18,0,888.96,890.88,False
8233,20240825,18,15,893.76,892.8,False
8234,20240825,18,30,893.76,894.72,False
8235,20240825,18,45,888.0,887.04,False
8236,20240825,19,0,892.8,892.8,False
8237,20240825,19,15,894.72,894.72,False
8238,20240825,19,30,890.88,890.88,False
8239,20240825,19,45,897.12,896.64,False
8240,20240825,20,0,893.76,894.72,False
8241,20240825,20,15,896.16,896.64,False
8242,20240825,20,30,901.44,900.48,False
8243,20240825,20,45,900.96,900.48,False
8244,20240825,21,0,897.6,898.56,False
8245,20240825,21,15,897.6,896.64,False
8246,20240825,21,30,898.56,898.56,False
8247,20240825,21,45,904.8,906.24,False
8248,20240825,22,0,907.2,906.24,False
8249,20240825,22,15,906.24,906.24,False
8250,20240825,22,30,905.76,906.24,False
8251,20240825,22,45,905.28,904.32,False
8252,20240825,23,0,901.44,902.4,False
8253,20240825,23,15,911.52,912.0,False
8254,20240825,23,30,903.36,902.4,False
8255,20240825,23,45,904.32,904.32,False
8256,20240826,0,0,907.44,908.16,True
8257,20240826,0,15,910.56,912.0,True
8258,20240826,0,30,901.44,900.48,True
8259,20240826,0,45,906.24,906.24,True
8260,20240826,1,0,901.44,902.4,True
8261,20240826,1,15,907.2,906.24,True
8262,20240826,1,30,899.52,900.48,True
8263,20240826,1,45,910.08,910.08,True
8264,20240826,2,0,907.2,906.24,True
8265,20240826,2,15,905.28,906.24,True
8266,20240826,2,30,897.6,896.64,True
8267,20240826,2,45,895.68,896.64,True
8268,20240826,3,0,896.64,896.64,True
8269,20240826,3,15,898.56,898.56,True
8270,20240826,3,30,892.8,835.2,True
8271,20240826,3,45,895.2,894.72,True
8272,20240826,4,0,887.04,887.04,True
8273,20240826,4,15,885.12,885.12,True
8274,20240826,4,30,891.36,890.88,True
8275,20240826,4,45,892.8,892.8,True
8276,20240826,5,0,886.08,887.04,True
8277,20240826,5,15,884.16,883.2,True
8278,20240826,5,30,889.92,890.88,True
8279,20240826,5,45,888.48,887.04,True
8280,20240826,6,0,891.36,892.8,True
8281,20240826,6,15,900.96,900.48,True
8282,20240826,6,30,893.28,892.8,True
8283,20240826,6,45,898.56,898.56,True
8284,20240826,7,0,898.56,898.56,True
8285,20240826,7,15,947.04,946.56,True
8286,20240826,7,30,969.6,971.52,True
8287,20240826,7,45,974.88,973.44,True
8288,20240826,8,0,979.2,979.2,True
8289,20240826,8,15,983.04,983.04,True
8290,20240826,8,30,985.44,984.96,True
8291,20240826,8,45,990.72,990.72,True
8292,20240826,9,0,992.16,992.64,True
8293,20240826,9,15,985.44,986.88,True
8294,20240826,9,30,991.68,990.72,True
8295,20240826,9,45,998.4,998.4,True
8296,20240826,10,0,992.64,992.64,True
8297,20240826,10,15,1009.92,1009.92,True
8298,20240826,10,30,998.88,998.4,True
8299,20240826,10,45,998.88,998.4,True
8300,20240826,11,0,1008.96,1009.92,True
8301,20240826,11,15,1014.24,1013.76,True
8302,20240826,11,30,1019.52,1019.52,True
8303,20240826,11,45,1005.12,1006.08,True
8304,20240826,12,0,1005.12,1004.16,True
8305,20240826,12,15,993.12,994.56,True
8306,20240826,12,30,998.4,998.4,True
8307,20240826,12,45,988.32,986.88,True
8308,20240826,13,0,996.48,996.48,True
8309,20240826,13,15,1001.28,1002.24,True
8310,20240826,13,30,1006.08,1006.08,True
8311,20240826,13,45,998.4,998.4,True
8312,20240826,14,0,1004.64,1004.16,True
8313,20240826,14,15,1007.04,1006.08,True
8314,20240826,14,30,1007.52,1008.0,True
8315,20240826,14,45,1008.0,1008.0,True
8316,20240826,15,0,1001.76,1002.24,True
8317,20240826,15,15,1011.36,1011.84,True
8318,20240826,15,30,998.88,998.4,True
8319,20240826,15,45,1006.56,1006.08,True
8320,20240826,16,0,1011.84,1011.84,True
8321,20240826,16,15,1011.36,1011.84,True
8322,20240826,16,30,1011.36,1011.84,True
8323,20240826,16,45,1003.2,1002.24,True
8324,20240826,17,0,996.0,996.48,True
8325,20240826,17,15,990.24,990.72,True
8326,20240826,17,30,1002.72,1002.24,True
8327,20240826,17,45,989.76,990.72,True
8328,20240826,18,0,971.52,971.52,True
8329,20240826,18,15,966.72,965.76,True
8330,20240826,18,30,960.96,961.92,True
8331,20240826,18,45,945.6,944.64,True
8332,20240826,19,0,945.12,944.64,True
8333,20240826,19,15,937.44,938.88,True
8334,20240826,19,30,947.04,946.56,True
8335,20240826,19,45,946.56,946.56,True
8336,20240826,20,0,938.4,938.88,True
8337,20240826,20,15,948.96,948.48,True
8338,20240826,20,30,943.68,942.72,True
8339,20240826,20,45,950.88,950.4,True
8340,20240826,21,0,947.52,948.48,True
8341,20240826,21,15,954.72,954.24,True
8342,20240826,21,30,946.08,946.56,True
8343,20240826,21,45,940.32,940.8,True
8344,20240826,22,0,936.48,936.96,True
8345,20240826,22,15,939.84,938.88,True
8346,20240826,22,30,927.84,927.36,True
8347,20240826,22,45,931.2,931.2,True
8348,20240826,23,0,931.2,931.2,True
8349,20240826,23,15,930.72,931.2,True
8350,20240826,23,30,934.08,935.04,True
8351,20240826,23,45,929.76,929.28,True
8352,20240827,0,0,925.44,925.44,True
8353,20240827,0,15,921.12,921.6,True
8354,20240827,0,30,927.84,927.36,True
8355,20240827,0,45,922.08,921.6,True
8356,20240827,1,0,918.72,919.68,True
8357,20240827,1,15,929.76,929.28,True
8358,20240827,1,30,924.0,925.44,True
8359,20240827,1,45,915.84,913.92,True
8360,20240827,2,0,912.96,913.92,True
8361,20240827,2,15,917.28,917.76,True
8362,20240827,2,30,910.08,910.08,True
8363,20240827,2,45,909.6,910.08,True
8364,20240827,3,0,912.96,912.0,True
8365,20240827,3,15,909.12,910.08,True
8366,20240827,3,30,909.12,908.16,True
8367,20240827,3,45,905.76,906.24,True
8368,20240827,4,0,912.0,912.0,True
8369,20240827,4,15,913.44,912.0,True
8370,20240827,4,30,910.08,912.0,True
8371,20240827,4,45,913.44,912.0,True
8372,20240827,5,0,907.68,908.16,True
8373,20240827,5,15,908.64,908.16,True
8374,20240827,5,30,906.72,908.16,True
8375,20240827,5,45,913.44,912.0,True
8376,20240827,6,0,912.0,912.0,True
8377,20240827,6,15,912.96,913.92,True
8378,20240827,6,30,923.04,923.52,True
8379,20240827,6,45,912.48,912.0,True
8380,20240827,7,0,915.84,915.84,True
8381,20240827,7,15,922.08,921.6,True
8382,20240827,7,30,963.84,963.84,True
8383,20240827,7,45,995.04,994.56,True
8384,20240827,8,0,1008.0,1008.0,True
8385,20240827,8,15,1011.36,1011.84,True
8386,20240827,8,30,1012.32,1011.84,True
8387,20240827,8,45,1012.8,1013.76,True
8388,20240827,9,0,1013.28,1011.84,True
8389,20240827,9,15,1008.48,1009.92,True
8390,20240827,9,30,1007.52,1006.08,True
8391,20240827,9,45,1008.96,1009.92,True
8392,20240827,10,0,1011.36,1011.84,True
8393,20240827,10,15,1015.68,1015.68,True
8394,20240827,10,30,1012.32,1011.84,True
8395,20240827,10,45,1011.36,1011.84,True
8396,20240827,11,0,1010.4,1009.92,True
8397,20240827,11,15,1015.68,1015.68,True
8398,20240827,11,30,1015.2,1015.68,True
8399,20240827,11,45,1006.56,1006.08,True
8400,20240827,12,0,1012.8,1013.76,True
8401,20240827,12,15,1014.24,1013.76,True
8402,20240827,12,30,1008.48,1008.0,True
8403,20240827,12,45,1004.16,1004.16,True
8404,20240827,13,0,1007.52,1008.0,True
8405,20240827,13,15,1007.04,1006.08,True
8406,20240827,13,30,1008.0,1008.0,True
8407,20240827,13,45,1012.32,1013.76,True
8408,20240827,14,0,1011.84,1011.84,True
8409,20240827,14,15,1019.04,1017.6,True
8410,20240827,14,30,1011.84,1011.84,True
8411,20240827,14,45,1022.4,1023.36,True
8412,20240827,15,0,1015.2,1013.76,True
8413,20240827,15,15,1012.8,1013.76,True
8414,20240827,15,30,1011.36,1011.84,True
8415,20240827,15,45,1008.0,1008.0,True
8416,20240827,16,0,1016.64,1015.68,True
8417,20240827,16,15,1008.96,1009.92,True
8418,20240827,16,30,1021.92,1021.44,True
8419,20240827,16,45,1009.44,1009.92,True
8420,20240827,17,0,1014.72,1013.76,True
8421,20240827,17,15,1025.76,1027.2,True
8422,20240827,17,30,1014.24,1013.76,True
8423,20240827,17,45,1008.96,1008.0,True
8424,20240827,18,0,992.64,992.64,True
8425,20240827,18,15,967.68,967.68,True
8426,20240827,18,30,962.4,963.84,True
8427,20240827,18,45,965.28,963.84,True
8428,20240827,19,0,960.48,961.92,True
8429,20240827,19,15,959.04,958.08,True
8430,20240827,19,30,948.0,948.48,True
8431,20240827,19,45,949.44,948.48,True
8432,20240827,20,0,948.0,948.48,True
8433,20240827,20,15,942.72,942.72,True
8434,20240827,20,30,937.44,936.96,True
8435,20240827,20,45,932.16,933.12,True
8436,20240827,21,0,937.44,936.96,True
8437,20240827,21,15,953.76,954.24,True
8438,20240827,21,30,948.48,948.48,True
8439,20240827,21,45,937.92,936.96,True
8440,20240827,22,0,934.56,935.04,True
8441,20240827,22,15,937.92,938.88,True
8442,20240827,22,30,930.72,929.28,True
8443,20240827,22,45,922.56,923.52,True
8444,20240827,23,0,910.08,910.08,True
8445,20240827,23,15,909.6,910.08,True
8446,20240827,23,30,920.64,919.68,True
8447,20240827,23,45,913.92,913.92,True
8448,20240828,0,0,914.16,913.92,True
8449,20240828,0,15,914.4,913.92,True
8450,20240828,0,30,908.16,908.16,True
8451,20240828,0,45,913.44,913.92,True
8452,20240828,1,0,916.8,915.84,True
8453,20240828,1,15,921.12,921.6,True
8454,20240828,1,30,922.56,921.6,True
8455,20240828,1,45,924.0,925.44,True
8456,20240828,2,0,924.96,923.52,True
8457,20240828,2,15,926.4,927.36,True
8458,20240828,2,30,913.92,913.92,True
8459,20240828,2,45,921.12,921.6,True
8460,20240828,3,0,912.48,912.0,True
8461,20240828,3,15,913.44,913.92,True
8462,20240828,3,30,918.24,917.76,True
8463,20240828,3,45,920.64,919.68,True
8464,20240828,4,0,913.44,913.92,True
8465,20240828,4,15,912.48,913.92,True
8466,20240828,4,30,919.2,917.76,True
8467,20240828,4,45,922.56,923.52,True
8468,20240828,5,0,919.68,919.68,True
8469,20240828,5,15,911.04,910.08,True
8470,20240828,5,30,916.8,917.76,True
8471,20240828,5,45,919.2,917.76,True
8472,20240828,6,0,918.72,919.68,True
8473,20240828,6,15,919.68,919.68,True
8474,20240828,6,30,919.2,919.68,True
8475,20240828,6,45,922.08,921.6,True
8476,20240828,7,0,959.04,960.0,True
8477,20240828,7,15,970.08,969.6,True
8478,20240828,7,30,986.4,984.96,True
8479,20240828,7,45,991.2,992.64,True
8480,20240828,8,0,993.12,992.64,True
8481,20240828,8,15,998.4,998.4,True
8482,20240828,8,30,1000.8,1000.32,True
8483,20240828,8,45,997.92,998.4,True
8484,20240828,9,0,1004.16,1004.16,True
8485,20240828,9,15,1012.32,1011.84,True
8486,20240828,9,30,1002.72,1004.16,True
8487,20240828,9,45,1009.44,1008.0,True
8488,20240828,10,0,1013.76,1013.76,True
8489,20240828,10,15,994.08,994.56,True
8490,20240828,10,30,1009.92,1009.92,True
8491,20240828,10,45,1004.16,1004.16,True
8492,20240828,11,0,1015.2,1015.68,True
8493,20240828,11,15,1012.32,1011.84,True
8494,20240828,11,30,1017.6,1017.6,True
8495,20240828,11,45,1018.56,1017.6,True
8496,20240828,12,0,1010.88,1011.84,True
8497,20240828,12,15,1011.84,1011.84,True
8498,20240828,12,30,1009.44,1009.92,True
8499,20240828,12,45,1013.28,1013.76,True
8500,20240828,13,0,1008.96,1008.0,True
8501,20240828,13,15,1020.0,1019.52,True
8502,20240828,13,30,1019.52,1019.52,True
8503,20240828,13,45,1028.64,1029.12,True
8504,20240828,14,0,1030.08,1031.04,True
8505,20240828,14,15,1024.32,1023.36,True
8506,20240828,14,30,1024.32,1025.28,True
8507,20240828,14,45,1027.2,1025.28,True
8508,20240828,15,0,1031.04,1031.04,True
8509,20240828,15,15,1027.2,1029.12,True
8510,20240828,15,30,1021.92,1021.44,True
8511,20240828,15,45,1034.4,1034.88,True
8512,20240828,16,0,1023.36,1023.36,True
8513,20240828,16,15,1030.56,1029.12,True
8514,20240828,16,30,1025.76,1027.2,True
8515,20240828,16,45,1027.68,1027.2,True
8516,20240828,17,0,1022.4,1021.44,True
8517,20240828,17,15,1027.68,1027.2,True
8518,20240828,17,30,1018.08,1019.52,True
8519,20240828,17,45,1025.28,1025.28,True
8520,20240828,18,0,1012.32,1011.84,True
8521,20240828,18,15,951.84,952.32,True
8522,20240828,18,30,951.84,950.4,True
8523,20240828,18,45,957.12,958.08,True
8524,20240828,19,0,952.8,952.32,True
8525,20240828,19,15,946.56,946.56,True
8526,20240828,19,30,952.8,954.24,True
8527,20240828,19,45,944.16,942.72,True
8528,20240828,20,0,939.36,940.8,True
8529,20240828,20,15,937.92,936.96,True
8530,20240828,20,30,932.16,931.2,True
8531,20240828,20,45,932.16,933.12,True
8532,20240828,21,0,933.12,933.12,True
8533,20240828,21,15,933.6,933.12,True
8534,20240828,21,30,939.36,938.88,True
8535,20240828,21,45,931.68,933.12,True
8536,20240828,22,0,926.88,927.36,True
8537,20240828,22,15,926.4,925.44,True
8538,20240828,22,30,924.48,925.44,True
8539,20240828,22,45,932.64,931.2,True
8540,20240828,23,0,930.72,931.2,True
8541,20240828,23,15,929.76,929.28,True
8542,20240828,23,30,929.76,929.28,True
8543,20240828,23,45,922.56,923.52,True
8544,20240829,0,0,923.52,923.52,True
8545,20240829,0,15,924.48,923.52,True
8546,20240829,0,30,923.52,923.52,True
8547,20240829,0,45,932.16,933.12,True
8548,20240829,1,0,917.76,917.76,True
8549,20240829,1,15,929.76,929.28,True
8550,20240829,1,30,924.48,923.52,True
8551,20240829,1,45,925.92,927.36,True
8552,20240829,2,0,912.0,912.0,True
8553,20240829,2,15,926.88,927.36,True
8554,20240829,2,30,921.6,921.6,True
8555,20240829,2,45,925.44,923.52,True
8556,20240829,3,0,918.72,919.68,True
8557,20240829,3,15,923.52,923.52,True
8558,20240829,3,30,919.2,919.68,True
8559,20240829,3,45,921.12,921.6,True
8560,20240829,4,0,917.76,917.76,True
